username,tweet
KittyKat3801,"So, I remembered that it's All Time Low bassist Zack Merrick's birthday today... but completely forgot that it's also the Queen's birthday... I have failed my country "
micky_norcross,Wishing my boy Kirk Norcross a very happy 32nd birthday x 
KittyKat3801,"Happy 32nd Birthday to one of my favourite bassist boys, Zack Merrick!! "
memorial_ann,Happy birthday to the actor that brought us Ann Walker. Happy 32nd Birthday to Sophie Rundle. #annwalker #tvshow #SophieRundle
PTimberley,Lovely happy birthday - lion king for your 32nd? Xxxx
BlueJayFanBeth1,Happy 32nd Birthday Sophie Rundle!!! I hope you’re having a wonderful day!!! 
ESPNcricinfo,Happy 32nd birthday to Sri Lanka Test and ODI captain @IamDimuth! 
BroadcastMoose,Happy 32nd Birthday @SolihullMoors striker @17AdamRooney have a great day my friend
borussia_en,"Happy 32nd Birthday, @TraoreIbra16! Have a great day! #DieFohlen"
Hanna_Stokes,"It’s my birthday!! I’m going to start my 32nd year as I mean to go on by being happy, healthy and productive today! "
dakkie_sibayan,Happy 32nd Birthday Camille Co @itscamilleco
Cricketracker,".@IamDimuth, the only Sri Lankan to carry his bat in a World Cup game, is celebrating his 32nd birthday today. Join us in wishing him a very happy birthday. "
JanuaryGloom_,Me on April 19th 2021: happy 32nd birthday to that one guy from all time low I guess Him: you remembered 
SMarieFetzer,Happy 32nd Birthday @RobbieAmell
Randunu16,A truly savior of Sri Lanka Cricket! @Imdimuth aiya happy 32nd birthday for you and have a great year ahead! Cheers! https://www.instagram.com/p/B_OtDSiBpE_2HfqMf26vW3va72te8vtp-SShF00/?igshid=mp91e0x1eci2
payfordreams,"hi! so although it’s only 6 pm in hawaii, i thought i’d give a big happy birthday to @iamamerrickan @zackalltimelow &lt;3 i hope your day is amazing (even though technically it’s not your birthday yet) and i hope you love the edit &lt;3 (i had to redo it 3 times, oops) happy 32nd &lt;3 "
StormyBae_,Happy 32nd Birthday in heaven fhaze You are truly missed and thought of often! Keep watching over us sweet Angel! 
allpredsig,"Double tap to wish Bones a very happy 32nd birthday! @Hartford, Connecticut https://www.instagram.com/p/B_Oln1KAgEb/?igshid=co3d6x783f74"
TReese82,APR.25 B-DAYS:Happy 32nd Birthday to Actress Sara Paxton!
jackietabas,"Happy 32nd to my brother Abe! I am sorry you have to spend this day in quarantine, but I promise we will still have a fun birthday celebration regardless https://www.instagram.com/p/B_OVhGPBC15lyVn5XgcymN6CmkD2WVheOnhWqg0/?igshid=n9pkror9yadk"
mann88,"Ok guys, that is the news for today... Happy Birthday to me again... 32nd birthday... Don’t feel any different... But, I am glad to see another year!!! It’s on u guys now!!!"
vicwafu,Happy 32nd Birthday! https://youtu.be/xcY-3_JD0xo via @YouTube
mann88,"Hey guys... How are y’all doing today??? I am doing fine... Happy 32nd birthday to me!!! Yes, guys, it’s my 32nd birthday!!! I am blessed I am here to see it... It’s different this year though... We will talk more about that later..."
RoseQuartzTweet,"Happy 32nd Birthday to my wonderful daughter @Taurean_Dragon May today bring you happiness, kindness, fun and love! Mostly loads of love! Love Mum Xoxoxo"
TheWax_Man,Good morning only to the random 30 year old woman I made friends with in a bar when I was 21 and then went club hopping with. Hope your kids are doing well and happy to see that it's your husband's 32nd birthday from your insta story.
PHILGOLFI,Not to many people more unpredictable than @imseanavery . He delivered an incredible message to help me wish my brother Jeff a happy 32nd birthday! Enjoy the video 
BappyRayhan8,"#Happy_Sparkling_32nd_Birthday To The One Of My Most Favourite Exceptional &amp; Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Pakistani Young Actress, Dancer, VJ &amp; Model-Sweetie @yousuf_syra.....#Syra_Yousuf_Khan !!!!!!!!!!"
crtnrsjannine_,happy beerday! to our future ptrp happy 32nd birthday charot 23rd!! wishing you genuine happiness stay at home and stay safe @blessiejayme
biggykhali,Happy 32nd Birthday To Digital Ogbanje Angela Nwosu http://ameboloaded.com/happy-32nd-birthday-to-digital-ogbanje-angela-nwosu/
Ameboloadedd,Happy 32nd Birthday To Digital Ogbanje Angela Nwosu http://ameboloaded.com/happy-32nd-birthday-to-digital-ogbanje-angela-nwosu/
USWNTPlayers,"Happy 32nd birthday to this absolute keeper, @AlyssaNaeher! We hope you have the best day! #uswntplayers"
C2daBrooks,"It's my 32nd trip around the sun, but my first one without a call from my mom where she'd call me yelling happy birthday and me messing with her telling her she got the age wrong or something. My emotions have been… https://www.instagram.com/p/B_NMYedn3LC/?igshid=yh9tyttc949b"
_Justiz,@BoYStainey all love bro happy 32nd birthday.
EaglesAmebo,"Happy 32nd Birthday @ogujohnugo Israel Premier League: 2015-16, 2016- 17, 2017–18 Israel Super Cup: 2016, 2017 Total Cup: 2016-17 Africa Nations Cup: Egypt 2019"
SportsTechie17,Happy 32nd Birthday to @SFGiants first baseman @bbelt9! @MLB #SFGiants #MLB
lx9jahit,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) http://lx9jahit.com.ng/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday-drop-your-wishes/"
efetunes,HAPPY BIRTHDAY!! Simisola Ogunleye Celebrate Her 32nd Birthday (Drop Your Wishes) 
VictoryOnovo,"@SympLySimi Sorry it's coming late. Happy birthday to you, I know you will always deliver good music and good babies. Rock your 32nd birthday duduke. @ajebohustlers @KidneyAfrica @ulaka_emmanuel @PeaceDa57551565"
CharmaineTucker,"Please help me wish my one and only, favorite son, Tiemar Macl, a Happy 32nd Birthday. You’re an amazing young man and I am very proud of you on all your accomplishments. Keep reaching… https://www.instagram.com/p/B_MMT5olSdElU-3ypiEy9gxxkU86dZWUC3qCbE0/?igshid=spkl68rv3ols"
AlliNewsNigeria,Happy 32nd birthday to John Ogu. @thenff
decoolestng,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) "
idecoolest,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) http://decoolest.co/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday-drop-your-wishes/"
ThatCrailBloke,"#coopradio please could you wish Rebecca at the #Crail store in Fife a Happy 32nd Birthday from Jonathan, Carla and Amelia who's waiting for you to come home after an early shift. And keep up the good work for all the staff you are amazing. On 22-Apr"
Accurate_slim,Happy 32nd birthday simi @SympLySimi
SWAG_CRAZ,Happy 32nd birthday! #covid19 #birthdayboy
majidayomaeda,Happy 32nd birthday to Kojiharu The most fashionable graduated member and one of the most underrated too imo #小嶋陽菜生誕祭2020 #こじはる #こじゆう #AKB48
RippoloneJr,Happy 32nd Birthday @T1dchick_ I love you sister xoxo
tynekabeeka,"Happy 32nd birthday to my number 1, my first best friend, my sister I love you beyond words. "
AfroPopNews,Happy 32nd birthday @SympLySimi! What's your favorite Simi song?
KelechiOfor,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) "
african_glitz, HAPPY 32nd BIRTHDAY ; to Simisola Ogunleye a.K.a SIMI . Today we celebrate you @symplysimi &amp; we are wishing many more years + good health to you . . #birthday #simi #afrobeats #afro #singer #music #todaysbirthday #naija #hbd #simplysimi #musician #africanglitz
ToekneeQ,"Happy 31st Birthday! You are actually starting your on your 32nd year of life, but we don’t get credit until after the year we lived is over! Hope you are well!! "
abovenaija_com,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday https://abovenaija.com/2020/04/19/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday/"
Newsgist1,"HAPPY BIRTHDAY!! Popular Nigerian Female Singer, Simisola Ogunleye Celebrate Her 32nd Birthday In Style (Photo) http://newsgist.com.ng/2020/04/19/happy-birthday-popular-nigerian-singer-simisola-ogunleye-celebrate-her-32nd-birthday-in-style-photo/ via @Newsgist.com.ng"
EyeinAfrica,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) » Naijaloaded https://eyeinafrica.com/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday-drop-your-wishes-naijaloaded/"
gisthour,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) » Gisthour https://gisthour.com/2020/04/19/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday-drop-your-wishes-gisthour/"
naijassador,"HAPPY BIRTHDAY!! Popular Singer, Simisola Celebrate 32nd Birthday (Drop Your Wishes) https://naijassador.com/happy-birthday-popular-singer-simisola-celebrate-32nd-birthday-drop-your-wishes/"
lordbaruda1987,"Happy 32nd Birthday, @SympLySimi"
gagelcrews,Happy birthday to the Simpson family ! Hyped for the 32nd season to come out! Homer Simpson is for sure my spirit animal 
lornan78,"Happy Birthday, we've had two in lock down so far, first of May, my 32nd will make 3! Hope you have a great day regardless. Xx"
cathrnaborot,Happy 32nd Birthday @emrngrc Wish ko lang wag ka na malate 
HusdonScott,HAPPY 32ND Birthday! @RealJamesWoods
hollygraingerf,"Happy 32nd birthday to Vanessa Kirby! Here's Vanessa with Holly, FEB 17 2013: Mulberry Autumn Front Row http://www.vanessa-kirby.com"
deighton_rose,"Happy Birthday!!! I got ""Mad, Bad, and Dangerous to Know"" for my 32nd yesterday! Enjoy your day and thank you for sharing your gifts with the world."
FlLMSLOUIS,HAPPY 32ND BIRTHDAY VANESSA KIRBY 
imfemalecricket,Wishing a happy 32nd birthday to New Zealand's Erin Birmingham who has played 34 ODIs and 31 T20Is so far. #HappyBirthday
Beets73,Happy 32nd birthday for the eleventh time to my favourite. @KohlmanLeanne
MHForg,Happy 32nd Birthday Kirsten! Have a wonderful day! #happybirthday #mhforg #welovebirthdays #celebrate #birthdaydance #birthdaycheer #birthdaytime #specialday
princesstara04,Happy #32nd Birthday @CamrynSponcil 
evilive7,"April 18, 1988 Soul, I hear you calling Oh baby please give a little respect to me _________ Happy 32nd birthday to The Innocents. Still a fantastic album and a band that Susan and I try to see every time they go on tour. Erasure - The Innocents @erasureinfo #erasure"
vanessakirbyfan,Happy 32nd birthday to the one and only Vanessa Kirby 
Road2Oscars,"Happy 32nd Birthday, @VanessaKirby! "
Ninanyce,Happy birthday honey @daidey Cheers to a wonderful 32nd 
thedumber,"happy 32nd birthday, my Japanese husbando. @ONEOKROCK_japan #ONEOKROCK #TAKA #HappyBirthdayTaka"
chloetrainer19,Happy 32nd birthday to my brother!! Spending it singing spice girls with his two sisters in my kitchen! 
gogoxgadgette,"i thought u meant 32nd day of quarantine at first lmao happy birthday darling, hope today’s a good one also "
JuliePorterj4,Happy Birthday Marah! It’s my Daughter’s 32nd Birthday too!! Go Aries! 
slayoonyul,"my heart will always have a special spot for this woman. happy 32nd birthday, sica. i love you so much and i wish nothing but the best for you. let's be happy forever #HappyJessicaJungDay"
braintreetownfc,"Happy 32nd Birthday to former captain, England C International and star midfielder @kennydavis8!"
50TysonOfficial,"50 Tyson Say's Happy 32nd Birthday To Tanya Lynn Thomas @Minneapolis, Minnesota https://www.instagram.com/p/B_Fs5SfB3gb/?igshid=4j8ybpj0h8yg"
VannisaR,Happy birthday TAKA 32nd #10969 #oneokrock #10969taka https://www.instagram.com/p/B_FpYh1jF4lbFB75s2iIdR9JA86DpREHdWDblA0/?igshid=1dtnbl07p5dt
mcLarenz197,Happy Happy 32nd Birthday Taka my boi has come a long way #ONEOKROCK
AdelaideSchafer,hi baby!!! happy 32nd birthday once again!!! love you!!! #HappyBirthdayTaka #OneOKRock #OORYokohamaStadium
kimmeee03,"#HappyJessicaJungDay a philosopher once said: ""Never run no matter how late you are"" -SNSD Jessica Jung. Happy 32nd Birthday our Ice Princess, Jessica Jung "
neoshinydream,"She said ""it's my birthday"" #HappyJessicaJungDay Happy 31st (32nd korean age) birthday Jessica Jung "
haerigozy,"""The nickname (Ice Princess) is just based on my looks on the outside , once you get to know me , you'll get to like me."" -Jessica Jung HAPPY 31ST/32ND BIRTHDAY QUEEN #HappyJessicaJungDay"
noahn0903,Takaさん お誕生日おめでとうございます Hope u have a great one #Taka #Happy32ndBirthday #ONEOKROCK #Taka誕生祭 #Taka誕生日
meesawishere,@Ghallu_ Happy birthday. Is it 32nd or 34th?
ninny0410,Eliza Doolittle - Rollerblades [Official Music Video] https://youtu.be/oud4oMWqfLY via @YouTube *Missed this one...Happy 32nd Birthday Eliza Doolittle! *Some sites have her birthday April 15
irislzl,Happy 32nd Birthday Taka!! 
WORLDMUSICAWARD,Happy 32nd Birthday to #ONEOKROCK's very talented leader #Taka #森内貴寛! #TakahiroMoriuchi @ONEOKROCK_japan https://www.facebook.com/worldmusicawards/photos/a.310614765686310/2905865399494554/?type=3&amp;theater
jet_kyla,happy *32nd * birthday TAKA boi!!!!! 
50TysonOfficial,"Happy 32nd Birthday To Tanya Lynn Thomas @Minneapolis, Minnesota https://www.instagram.com/p/B_FBhi8BI33/?igshid=1t3xyphv8b46t"
50TysonOfficial,Happy 32nd Birthday To @MzQueenT
gdrabiahad,"Dear our lil frontman, happy birthday! May all the good things come to you! Happy 32nd Taka! #HappyBirthdayTaka"
untestsubject,my bands love me taka did a solo ig live then one ok rock did a group ig live via line and now arashi will do an ig live in 2 hours and there's a yt stream for MLF concert tonight also happy 32nd birthday to taka 
Waawaa471,15 years and still going stronger. TTTR rules!!! Happy 32nd birthday Taka #Taka生誕祭
loveshulinggg,Taka: Let’s take a photo. (See left) Toru: Why is Tomoya the only one smiling so brightly and holding up a peace sign? Tomoya: Isn’t this supposed to be a celebratory shot (it’s Taka’s birthday)? Taka: Okay let’s do it again (See right) Happy 32nd birthday Taka!!! 
yukikun216,"To the vocalist of a man band who provided OSTs of the well known Japanese Films Rurouni Kenshin and Kingdom, Happy 32nd Birthday to you!!! "
ppl_rndm,Happy 32nd birthday Takaaa wkwkwkwwk 
SuchiPahi,"A little less than a month out from my 32nd birthday - and really happy about still being an independent, stubborn, deliberate, loving, confident, and passionate woman. I love my 30s. It seems like it just gets better and better."
10969_Lyrics,"Happy 32nd birthday, Taka!!! Don't miss the YouTube premiere of ""Mighty Long Fall at Yokohama Stadium"" at 7AM Pacific time! https://youtu.be/QKYu_Z2XJys #ONEOKROCK #OOR #ワンオク"
a_afrizal19,"Happy 32nd birthday, Taka! @ONEOKROCK_japan @ONEOKROCK_INDO @oneokrockworld"
CrowdedShibuya,Happy 32nd Birthday to this talented guy... Happy Birthday Taka!!! May god bless you with good health and happiness. Wishing more success to One Ok Rock. Keep rockin! お誕生日おめでとうございます 森内 貴寛 さん #Taka #OneOkRock
maissthejack,o 誕生日おめでとう Taka-san!!!! Happy 32nd Birthday!!!! I wonder how you celebrate your birthday today. May one ok rock grow bigger! I hope you achieve your goals! I believe in you. LOVE YOUUUUU 
TruLivin,Happy 32nd Birthday Taka!! I U so much!!! #TAKA #ONEOKROCK #HappyTakaDay #HappyBirthdayTaka
astridfidelia,Happy 32nd Birthday Jasmin https://www.instagram.com/p/B_EFve7DcFD/?igshid=141j9cgnnikph
astridfidelia,Happy 32nd Birthday Jasmin https://www.instagram.com/p/B_EFYVmDbYp/?igshid=l0uhy5zeq63o
astridfidelia,Happy 32nd Birthday Jasmin https://www.instagram.com/p/B_EE536jXeW/?igshid=k701x3gl9ktc
roxx8825,Happy Late 32nd Birthday HJO 
0931asin,"Tonight I'll draw for Taka @ONEOKROCK_japan 's birthday Before it, Happy Birthday 32nd boy! :3 #HappyBirthdayTaka"
OORer0408,"世界で一番好きなボーカリスト 生まれてきて、歌う道を選んでくれてありがとう 何度救われたかわからんなあ 中学の頃から大好きだし、ワンオクを通して出会った人もずっと変わらず大好きだ 今日はたくさんワンオク聴こ(◜௰◝) Happy 32nd Birthday, Taka!!!! #ONEOKROCK #Taka"
KawaiiCauldron,Happy 32nd birthday Taka! Hoping di ma cancel OOR concert sa Pinas 
titanTHEiA,HAPPY 32ND BIRTHDAY TAKAHIRO MORIUCHI!!! Looking forward for more of your amazing music #TAKA #ONEOKROCK
10969_ui,"Happy Birthday 32nd ,17Apr2020 Wish u have a wonderful year . #Takaお誕生日おめでとう"
Abeyoutifulmind,Happy 32nd birthday in heaven Matt!!
oneohclock,Happy 32nd birthday Taka! You are so precious and so loved. I hope you’re having a wonderful day #HappyBirthdayTaka
theuranophilism,"happy 32nd birthday, taka moriuchi! @ONEOKROCK_japan @ONEOKROCK_INDO @oneokrockworld"
mariayusnit,"Happy 32nd Birthday for the fabulous, amazing, talented, awesome, outstanding rock singer Takahiro Moriuchi #ONEOKROCK #TAKA#HappyBirthdayTaka #HappyBirthdayTaka #誕生日おめでとう"
StochasticFox,"Thank god I’m not having kids, because if I did, I’d never come up with a name… Ex: Happy 32nd birthday ������! I’ve finally decided that your name is Aqualiander, hope you like it!"
Katy_perry_Kae,Happy 32nd Birthday Taka !! I hope your special day is filled with lots love and laughter. To thank you for all the beautiful memories we’ve shared. This is your day! Have fun!! 改めて、おめでとう。 #ONEOKROCK #Taka
Juicy_Chan_16,Happy 32nd Anniversary My Neighbor Totoro and Happy Birthday for me!!! #myart #MyNeighborTotoro #totoro
TReese82,APR.21 B-DAYS:Happy 32nd Birthday to Actor Robbie Amell!
clouduphigh,@BautistaAgut Happy 32nd Birthday. From your fan Andrew Keel
carleaaa,"To the man i love since 2016, happy birthday! I love you to Japan and back and until forever! Keep rocking! HAPPY 32ND BIRTHDAY, TAKA! "
MancakLavigne,Happy 32nd birthday TAKAHIRO MORIUCHI .. 17April2020 #ONEOKROCK #oneokrockworld #oorbkk2019
nenaaafzln,happy 32nd birthday!! #Taka誕生日 #ワンオク
maychalxmate,happy birthday mas taka its your 32nd baee. xoxo @ONEOKROCK_japan
rheacchiiii,Happy 32nd birthday bulilit!!! Thank you so much for being part of the band that inspires me in every chapter of my life. Love you to the moon and back. (๑・ω-)～ ” @ONEOKROCK_japan #HappyBirthdayTaka
giegiegie3,Happy 32nd birthday taka! 
ayu_10969er,Happy 32nd Birthday! 今日は23時が楽しみだな〜るん♪ #oneokrock #taka
_addehnyan_,Happy 32nd birthday to you #ONEOKROCK #HappyBirthdayTaka #Taka
cootie1DfanAF,Omedetou Taka! Happy 32nd birthday! Hope you’re getting younger @ONEOKROCK_japan
disforus,"Returning 32nd in international age and 33rd for Japanese age? Btw happy birthday for dear vocalist I'm glad to know you and one ok rock,bcause your songs changes my life. "
iroha__deeesu,Takaちゃん！ 32歳の誕生日おめでとう これからもずっとあなたがだいすきです。 #Happy32ndbirthday #Takaおめでとう
spet99_shucream,Happy 32nd Birthday! Taka 共に生きよう #ONEOKROCK #taka #Taka生誕祭
purritto,Happy 32nd Birthday Taka 
KINGTEEWHY,"Time for me to embrace my age,especially since I don’t look or feel like my age.With that being said Happy 32nd Birthday to me ...God allowed me to see another year and that’s the best gift "
kellykakaria01,"It is the 17th of April in Australia so let me be one of the first people in the world to wish @10969taka a happy 32nd birthday. I hope you have a great day, an amazing night and fantastic year ahead #HappyBirthdayTaka #ONEOKROCK #Taka @ONEOKROCK_japan @ForumMelbourne"
