username,tweet
nwatrce,@shane_m_johnson happy 35th birthday 
MichaelDale,"Happy 35th Birthday, Frederick of Penzance."
pebonilla,"My dad left a voicemail on my 35th birthday. I know what it is—a short happy birthday call I quickly returned. I only noticed the vm months later. He passed two years ago this week. I like that there’s something preserved, but it also overwhelms. Much is strange, but we manage. "
illinilegends,"• Happy 35th Birthday on Sunday to @IlliniFootball legend @JLeman47 . He's involved in real estate and investing, and serves as an analyst for the @BigTenNetwork ."
sunsetmedina,@iamfefemusic HAPPY 35TH BIRTHDAY! I've been a fan of yours for over 15 years. You are a black punk/rock female icon. Your fashion sense and musical style inspire me. I hope you get all the support that will allow you to release new music and go on tour. 
PinkE215,Happy 35th birthday to my late big brother R.I.P. babba I love you and miss you 
Carolyn0228,"@DgFeuerriegel hey Dan, it’s the anniversary of my 35th birthday (yet again for the umpteenth time) how about a happy birthday tweet for lil’ ole me??? "
illinilegends,"Happy 35th Birthday on Sunday to @IlliniFootball legend @JLeman47 . He's involved in real estate and investing, and serves as an analyst for the @BigTenNetwork ."
AnyaPavelle,"Happy 35th birthday! If you like dystopian sci-fi, here's mine. 50+ years after a plague, Dr. Deanne Ambagu finds 2 people stranded in a Viking ship. They come from an island that's been isolated from the world since the plague. ? #dystopian #scifi http://relinks.me/B07XD674TJ"
jonsgardner,It's your birthday? Happy Birthday. I celebrated the 30th anniversary of my 35th birthday on 2/20.
sunsetmedina,HAPPY 35TH BIRTHDAY FEFE DOBSON! #concertphotography #BlackGirlsRock #BlackGirlMagic https://flic.kr/p/9SbEzC
DenverWestHam,Happy 35th birthday dad!!
qiangwangs,Happy birthday to my fave @jelena_jankovic i love you and miss you on the court!!! Happy 35th! 
MetalBlu,It’s my 35th birthday and I’m so happy and blessed to celebrate another one! 
tapology,@MikeBernhard happy 35th birthday! via @tapology
JmesaSports,Let’s all wish @ribasdiego10 a happy 35th birthday! In my opinion Diego has been one of the best Brazilian footballers to ever play the beautiful game 
LaLigaEN," @atletienglish fans will never forget his 𝓶𝓪𝓰𝓲𝓬! Happy 35th birthday, @ribasdiego10! "
Kerri_Lauren,"This kid. Happy 35th Birthday, John Connor Your mother is proud of you And so is Uncle Bob #Terminator #ForJohn"
kentcool1,Happy 35th birthday!
Mo_Betta80,Today is an extremely special day.... it's my little brother's birthday!!! Happy 35th birthday to my amazing Lil brother Christian blissfultiger285! I could write all day about how amazing you are and how proud I am… https://www.instagram.com/p/B9FmrBYBogu/?igshid=qzs97e4uqhwc
ReidyCarrick,Happy 35th birthday Anne! 
Sarcasmoogle,Happy 35th birthday bro
nhlbirthdays,Happy 35th Birthday Braydon Coburn. Same time next year? #NHL #HappyBirthday #BraydonCoburn
_megconley,"This made me so happy! How often does writing do that? And it was such an empowering thing to read on my birthday. Birthdays, especially 35th ones, don't always feel empowering. Thank you @lindsaycrouse"
iLoveSamoa4eva,Happy 35th Birthday to my beautiful sister Alice. I love you sooo much #TAVUILEOTA10
joethepanyc,Happy 35th birthday to my twin sister! #birthday #twins #family @DebbieWakeham
MightyBluesYT,Happy 35th Birthday to former Everton midfielder Diniyar Bilyaletdinov! 
basnettdavid1,Wrestling Happy 35th Birthday to @Shasamuels BOTD
LozMcOz1,"@Cgroban Happy 35th Birthday, hope you have a wonderful day my friend "
LozMcOz1,@Cgroban Good morning Chris I'm a Josh fan. I wish you a very Happy 35th Birthday &amp; many more to come. I hope you have a wonderful Birthday my friend 
ladyg2021,"Up Screaming Happy Birthday To My Gorgeous Self , Thank God For Letting Me Live To See My 35th… Birthday"
JustBetterEfc,Happy 35th birthday to Billy. Randomly one of our admins fav players - is there a crap player you had a soft spot for?? 
guardianempor,MAY YOU HAVE A HAPPY JUBILANT 35TH BIRTHDAY CELEBRATION. 
picklefork1965,Happy 35th(??) Birthday @Coytey.
EvertonNewsFeed," Happy 35th birthday to former Everton player, Diniyar Bilyaletdinov 77 Games 9 Goals Loved a goal from long range "
MoragPhoto,Happy Birthday and wishing you a joy filled 35th year 
Shannon70798106,"Happy Birthday! You won’t believe this, but today is my 35th birthday as well!"
nonoshee,Happy 35th Birthday. Ungalahli amaglasses please. May your day be all that you wished and hoped for sthandwa 
35th_potus,"Happy birthday, Adam. I hope the day was enjoyable, and full of vigor."
MrzDeva,#WCW Iz Me &amp; It’z My 35th Birthday!!! Happy Birthday 2 Me!! Even Tho I’m Sick I Am Blezzed To Be Alive &amp; Breathing!! Thank U 2 My Bozz Dr. Rollins For treating 2 Me 2 Get Betta &amp; 2 My… https://www.instagram.com/p/B9DNpoRhVRuNdxpzQPhYtM8jYl5imZbQADBuZk0/?igshid=usyj4f0cdai3
PMSportsNews,Joakim Noah’s Model Girlfriend Lais Ribeiro Wished Him a Happy 35th Birthday http://dlvr.it/RQq6pW
Rippie50,Happy 35th birthday to one of the greatest dudes I know! I love you and hope you have an amazing year #happybirthday #happybirthdaytoyou #happybirthdayhusband #loveyou #lovehim #paininmyass #35yearsyoung https://www.instagram.com/p/B9DExEIAhhR/?igshid=kas988at8vo7
LuphumloGqamana,"Happy 35th birthday to my sister, my partner in crime, my bank yonke lanto. I love you MamGqwashu "
NikkiRowley86,@mathewsadler Happy 35th birthday. 
PMSportsNews,Joakim Noah’s Model Girlfriend Lais Ribeiro Wished Him a Happy 35th Birthday 
DraftDiamonds,Joakim Noah’s Model Girlfriend Lais Ribeiro Wished Him a Happy 35th Birthday http://dlvr.it/RQnzw6
SeanMonaghanSM,"Happy 53rd (!) birthday to King Kazu, Kazuyoshi Miura. Will break the J-League record as it’s oldest ever player, getting ready for his 35th professional season. Oldest professional in the world and oldest ever goal scorer in a professional league. We stan for King Kazu "
thecalvinistwa1,Happy 35th birthday Brother Darrell. 
AnishaVanita,Shouting HAPPY BIRTHDAY to my cousin and friend @misstaetay I LOVE YOU @siriusxmginaprz can you please shout out this phenomenal woman on her 35th bday!
emanuela984,"Happy 35th publishing birthday to my favorite couple ever, Ryo and Kaori #CityHunter #tsukasahojo #ryosaeba #kaorimakimura @hojo_official"
tbolcik,Been waiting a long time for @AllTimeLow to come to Dallas. I just found out they're coming the week of my 35th birthday. Happy birthday to me! It's going to be anything but a @SadSummerFest. Cant wait! @AlexGaskarth
JBKRobin,Happy 35th birthday to handsome @shilohfernandez. Don't love horror anymore but watched your 'Evil Dead' and still remember it. https://www.instagram.com/p/B9B74GpBhAM/?igshid=imnu2ik2iq6b
NATTERFOOTBALL,"Happy 53rd Birthday to Kazuyoshi Miura, currently in his 35th season as a professional footballer. We salute you, sir. "
Copa90,Happy Birthday to King Kazu who turns 53 today and is about to embark on his 35th professional season The oldest ever goalscorer in a professional league One of only two active footballers that featured on FIFA 96 The oldest professional footballer in the world 
Godbicko,#repost @copa90 ・・・ Happy Birthday to King Kazu who turns 53 today and is embarking on his 35th professional season The oldest ever goalscorer in a professional league One of only two active footballers that… https://www.instagram.com/p/B9B0OjgBSEm/?igshid=mhluadtsuic1
FootyAccums,Happy 53rd Birthday to Kazuyoshi Miura! He is currently in his 35th season as a professional footballer and is just one of two active players who featured in FIFA 96... Madness! 
juventusfcen,Happy 35th birthday today to @llorentefer19! #ForzaJuve
J_League_En," Happy Birthday, Kazuyoshi Miura! The J.LEAGUE legend celebrates turning 53 today in his 35th season of professional play. All the best, King Kazu! "
BroadcastMoose,"Happy 35th Birthday former @SpursOfficial striker Fernando Llorente, have a great day my friend"
fan_stands,"This guy doesn't know when to stop, but we don't him to either! Happy Birthday Kazuyoshi Miura! The #legend of the J.LEAGUE celebrates his 53rd Birthday today. Miura will head into the 35th season of professional play. Wishing King Kazu all the best! #jleague #kingkazu"
Spursgirl72,Happy 35th birthday @llorentefer19 &amp; have a wonderful day 
COYS_com, Happy 35th Birthday @llorentefer19 Will always be remembered for his hip #THFC
BaseballU,Happy 35th Birthday to @richgraham19 of the @VAcardinals
coastymalone,Happy 35th birthday! 
dodgers_cards,"Happy 35th birthday to Xavier Paul. Paul was drafted by the Dodgers in 2003 and made his big league debut with the club in 2009, playing parts of 3 season with LA. Paul’s last appearance in the MLB was in 2014 and he continued to play professionally as late as 2018. "
wwefan1991,"You should be here celebrating your 35th , but your definitely dancing to Beyoncé with your mom in the clouds , happy birthday angel you will FOREVER be the Nikki to my bri "
romeosassmc,this sunday iz my 35th birthday can U please Send a happy birthday video oh You did a awesome job with bsb Song
gerrymaravilla,Happy 35th birthday to one of my all time favorite albums. https://youtu.be/KbuPdt2vY0c
NGFA,Happy 35th Birthday to @NationalMANRRS! NGFA looks forward to continuing to work with you to empower underrepresented students and professionals pursuing careers in #agriculture. #HappyBirthdayMANRRS #MANRRS #ThisIsImpact
GoonLeDouche,"Happy 35th Birthday, Easy Lover! "
btownmoose,"Damn, happy 35th birthday to ""Easy Lover."" "
BappyRayhan8,"#Happy_Sparkling_35th_Birthday To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Indian Actress, Dancer &amp; Model- The One And Only Sweetie @ishaa_saha.....#Ishaa_Saha !!!!!!!!!!"
Scottyplagues,Happy 35th birthday to the greatest song ever written 
SorellaTorta,"Is there a line of greeting cards in that vein? ""Happy 35th birthday to my favorite fetus!"""
ManrrsPresident,Happy 35th birthday @NationalMANRRS!!! Don’t forget to register for the National Conference and Diversity Summit! You don’t want to miss out! #thisisimpact #manrrs
SportITood,2X All-Star. 3X All-Defense. DPOY. ALL-NBA. Joakim Noah was a force to be reckoned with during his days with the Bulls. Repped the #13 proudly. Happy 35th birthday to @JoakimNoah! #BullsNation
Bajaxblasted,Happy 35th birthday to the best album ever written 
Ressi36561717,Happy 35th birthday
yomifashlanso1,Still Basking In The Euphoria Of Your 35th Birthday ...... Wishing You More Prospects And Happiness In Good Health And Peace Of MIND. Happy Birthday To You Little Sister ...... Reposted… https://www.instagram.com/p/B8_X6bIpVah/?igshid=wiejutptfwd4
1gono_sato,Happy Birthday! 35th! 
mr_niceguylol,Thank you everyone that wished me a happy 35th birthday I really do appreciate now I’m gone put some icy hot on these old bones and watch matlock @AARP https://www.instagram.com/p/B8-xerehitx/?igshid=1crnn3zpca2a1
therealchurchg1,"Happy 35th Birthday to Pastor Isaac Oyedepo Resident Pastor, Winners’ Chapel International, Maryland, USA It’s a special day and a time to remember the hand of God upon your life. "
z1zzL_,But happy 35th birthday erik
MKKoch_10,"Wishing this funny man kbryant85 a very happy 35th birthday!! #watchtheagingprocess Many, many happy returns!! #FavoriteSonInLaw ##35 https://www.instagram.com/p/B89r-d2AU48cgPlqS978bprv49k_CdOZcIStMg0/?igshid=9nwypefnnjqi"
tapology,@SunshineLFHS happy 35th birthday! via @tapology
SlamStevo,Happy 35th Birthday &amp; 12 Year Anniversary Beautiful... #MooreLove #TheMoores @Anywhere &amp; Everywhere https://www.instagram.com/p/B88--8YAtPo659LhZVIX4Q5hXMQghWTARwslHU0/?igshid=1b61n5ukf19uw
mattyhighamZA,"Happy birthday! My 33rd year culminated in a suicide attempt so I see where you're at - my 34th year saw me reach out and get help, my 35th year (this year) has started off rocky but I'm in a much better place mentally to deal, so keep an upward trend and you WILL get there!"
_karmenlunarx,Boyfriend baru Nursajat dah take over tugas Coach Yin. Happy 35th Birthday Nursajat!
mattylo85,"2.5 years ago, I was a lost, suicidal addict. My ex took the kids and left me to die. I finally said enough was enough and asked for help. Tonight, I celebrated my 35th birthday having dinner with my babies. Clean, sober, and happy. Being a dad. And loving life. #wedorecover"
bapruger77,"Happy Birthday @realjackbenny I just returned home from celebrating my sons 35th birthday. The highlight was seeing my 3 year old grandson skiing. This kid is hitting jumps, cutting an edge and pulling 360's. Scared the hell out of me. He fell after landing a jump &amp; apologized."
MarkFilkey,Happy 35th birthday to our twin boys Joel and Jordan! You are a gift to us all! 
lesleyroche1,Happy Birthday. Dylan Thomas wrote beautiful poems on his birthdays. One line I always remember: ‘my 35th year to heaven’. I always quote this line on my birthday. X
TReese82,Happy 35th Birthday to former Tennessee and NFL DB Jonathan Hefney!#VFL
blacksantaswife,My sister just got surprised with a Range Rover for her 35th birthday I'm sooo happy 
JessicaJPastor,"Would you celebrate this sweet man with me today? If you see him, hug him good, give him a word of encouragement, pray that he’d be propelled into all God has for him, and wish him a HAPPY 35TH BIRTHDAY!! https://www.instagram.com/p/B86SmMWhDcG/?igshid=10r1jdffccb81"
hallaboutafrica,"Happy 35th birthday the Bathurst, South Africa Big Pineapple. Built in 1985, 3 storeys tall at over 17 metres, it's said to be ""the world's tallest pineapple building."" (One in Australia is slightly shorter.) The observation tower on top gives view of surrounding pineapple fields "
SonaliShah,Happy 35th birthday @bbceastenders I’ve made a few minor appearances over the years. This is from 2012 when I played myself in a scene with #perryfenwick &amp; @tessasanderson #olympicspecial #specialappearance #Eastenders35 #BillieMitchell #throwback https://www.instagram.com/p/B85pmOknTKB/?igshid=1f0onbn86znum
DanielMasias85,Its my bday today. How many @Patriots players can i get to wish me a happy 35th birthday...
claudiog78torr1,Happy 35th Birthday to my brother Tito. He’s been my ride &amp; die for all 35 years. Best uncle to my kids. #blessed
DIYEdotnet,"35 years ago, a science fiction cult classic first soared. Here us a Happy 35th birthday to Brazil! What is your favorite moment? Tell us below! #diyentertainment #writing #creativity #editing #photography… https://www.instagram.com/p/B85GVtmA4Q6/?igshid=zll2i2uhq0z2"
MsBPH,Happy 35th Birthday to my favorite girl @DrewBarrymore @flowerbeauty @flowerfilms Her life in photos
Vanilla_Mocha22,"Thank you Lord for our Balance and Protector! Happy 35th Birthday to our one and only brother, we are grateful to celebrate your life and thank God for your continuous journey on this… https://www.instagram.com/p/B84NaUQFnGhn5TVyPcpcxoGUWUOftN71VuWm4k0/?igshid=1f7k11ys635p2"
roerigdaily,"Happy 35th birthday to Zach Roerig! We hope that no matter what you do to celebrate, it involves some good cake, @zach_roerig! Thanks for bringing so many great characters to life during those 35 years, &amp; for being you. We can't wait to see what the future has in store for you! x"
tapology,@hyunmanmyung happy 35th birthday! via @tapology
tapology,@ryanhall5050 happy 35th birthday! via @tapology
seoyeonmaina,"Happy 35th birthday, Choi Daniel Oppa/Hyung #KDrama #KActorActress #ChoiDaniel #NamChiWon #Jugglers #LeeDaIl #TheGhostDetective https://www.instagram.com/p/B839kTcpYSP/?igshid=1gju0gr5xfqsk"
ImMici,Happy 35th Birthday @JeriLRyan! LLAP #StarTrek #StarTrekVoyager #StarTrekPicard #StarTrekFamily
Ch1oB0_,"EastEnders have done an AMAZING job and I can't believe how intense and amazing this week has been they deserve to win every soap award going!! Happy 35th birthday Eastenders, you're all amazing and doing a brilliant job @RealScottMaslen @bbceastenders "
antinem81,New York New York!! Happy birthday to my wonderful MFD annej98115 ... love you! Can’t wait for you to experience all of NYC this weekend! @Hampton Inn Empire State Building-35th Street https://www.instagram.com/p/B83noCQnVBP-cQx5Wldi6k-H5CX68BgXr_6YcE0/?igshid=zke20l54l83u
ben_cassidy,Happy 35th birthday to my best big brother have a great day can't wait to watch boxing later lots of love me and imi xxxxx https://www.instagram.com/p/B83VJLUhdSK2eXO3wzh_1ICLbMg86HSRE4vh2I0/?igshid=1mqfwscdn9cd1
BFC_ExPlayers,Happy 35th Birthday today to former Pool winger ... Hameur Bouazza Hope you have a great day Hameur ! 
alisonclare9,@bbceastenders wow such an amazing and exciting week it has been watching your special 35th birthday episodes I was on the edge of my seat last night.congratulations to all the cast on such amazing performances and to all the crew for putting it all together happy 35 birthday
SMarieFetzer,Happy 35th Birthday @zach_roerig
Livelylivy,Finally caught up on tonights ep!! Oh boy was that good @bbceastenders You certainly know how to celebrate a birthday! Bravo to all involved! It’s been a fantastic week! #Happy35thBirthday #EastEnders
AnnekaEmma7, Happy 35th Birthday @bbceastenders Thank you for keeping us hooked to the screen and on the edge of our sofas for 35 years! love ya #east35nders
miss_J_E,"Happy 5th (35th) birthday to my girl, Rosie! #dogyears #happydogbirthday https://www.instagram.com/p/B82bWD6lmty/?igshid=1ii90vqe22i4"
NickHarrisActor,"What an amazing week of @bbceastenders - absolutely superb stuff! Congrats to @jonarthonsen @davidkester00 and to all of the cast and crew. Genuinely tense, epic and really emotional. Loved it - absolutely briliant! Happy 35th birthday!"
RichKent3,"@bbceastenders Happy 35th Birthday, and congratulations on a week of unforgettable Drama. Can't wait to see how things develop in the aftermath of it all."
Victoriavivace,@bbceastenders thank you for a thrilling week that kept me holding my breath at the end of each episode. A huge congratulations to the whole cast and team that works towards this epic unforgettable week. #EastEndersForever #Happy35thBirthday
JohnLedward,"Congratulations to everyone at EastEnders @jonarthonsen @petelawson68 @SharonJBatten @RealScottMaslen @mrjakedwood @MrDDyer @kelliebright76 @RickyChamp1 @DannyWalters_ @MaxBowden on an outstanding week of episodes, astonishing achievement. Happy 35th Birthday EastEnders."
CelticUpdates_, Happy 35th birthday Georgios Samaras https://www.instagram.com/p/B82K2RkA3V3/?igshid=1xsaz0j82ve0q
sfzoo,"A birthday fit for a king! Happy 35th, Gombus "
K10orourkeKate,@bbceastenders what a great week of eastenders episode I don’t see that coming with little Dennis again a big happy birthday to eastenders you don’t look day over 21 epic 35th anniversary on eastenders hear to 35 more years x
agirlcalledba,.@CincinnatiZoo please can I have a happy birthday shout out from my girl Fiona... my nickname is “pippapotamus” and somehow hippo has become my term of endearment in our family. It’s my 35th birthday today. I had a bubble bath just like she did on her bday! #hippo #zoo #shoutout
IAmWhatIAm_2020,The whole week has been brilliant. Such a great build up to tonight's episode. Happy 35th Birthday EastEnders 
V1ck1Rob1nson29,This weeks @bbceastenders has been brilliant. Well done to all the cast and crew it looked amazing and kept me gripped all week. Happy 35th birthday. #EastEnders35
MsJulietJones,"Got to say it..this has been the best week of @bbceastenders ever!! Well done to all the cast and crew, you were AMAZING!! Happy 35th birthday. "
MitchellHurd1,"@bbceastenders I have to say well done to all involved in this week's 35th Anniversary Special - while I'm at it, Happy Birthday :-) !!!!!"
J07410351,"@bbceastenders Absolutely brilliant. Happy 35th Birthday, been watching from day 1 #EastEnders35 #EastEnders"
hansonink,Happy 35th Birthday #AshCostello https://www.instagram.com/p/B813zGkgZpM/?igshid=wjzbkz41kaiq
bbcasiannetwork,Happy 35th Birthday @bbceastenders! Who's been your favourite South Asian fam in Albert Square? (Spot @PREEYAKALIDAS! ) #EastEnders #EastEnders35
Steeley1988,Happy 35th Birthday @bbceastenders #eastenders #HappyBirthdayEastenders 
brooklynnp18,happy 35th birthday to my pretty mama i know we butt heads but i thank God i was raised by someone like you. the strongest &amp; smartest person i’ve ever met i love you forever n after that 
BingeDesigns,They’re here! Our tribute to the most dramatic Square in the world! Happy 35th Birthday Eastenders! Currently available as tees but if people would like prints please request! http://Www.bingedesigns.com/search?q=walford
BappyRayhan8,"#Happy_Sparkling_35th_Birthday To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Indian Actress, Singer, Dancer &amp; Model- Sweetie @parineetab.....#Parineeta_Borthakur !!!!!!!!!!"
basnettdavid1,"#theFootball Happy 35th Birthday to former @scHeerenveen @ManCity @CelticFC @EthnikiOmada player ""Georgios Samaras"" #BOTD "
tapology,@caveshinta happy 35th birthday! via @tapology
tapology,@afcangel happy 35th birthday! via @tapology
willharrisPR,"Happy 35th birthday, Eastenders! "
SAMINAMARWAHA,One of Favourite Footballers Happy 35th Birthday Big Sammy HH #Samsaras 
SaintLeoSB,"Happy Birthday @MFarrant_TBSC from your 18th to your 35th, there’s one thing that has never changed- how much I love &amp; cherish our friendship. Thank you #SLUSB for bringing us together 17 yrs ago #SLUSBA #ForeverFamily"
FootyAccums,Happy 35th Birthday to the Greek God... Georgios Samaras! Came out with some iconic performances back in the day! 
AE_Hayes,"And by my 35th birthday in late 2016, I was happy. I hadn't died. I was playing with my son. I'd lost 70 pounds because I loved to run. And I thought that maybe, just maybe, I could be chronically ill and still have those good days. Maybe I'd manage. (13/25)"
artbhoy,"Happy 35th birthday to the enigmatic, so frustrating, super talented Greek god. https://www.instagram.com/p/B80vKlrhcoF/?igshid=uywf2bzpkmw"
CelticFC," Happy 35th birthday, Georgios Samaras! "
easyodds," Happy 35th birthday to former Celtic man Georgios Samaras! What's your favourite moment of him in a Hoops shirt, #CelticFC fans? #CelticFC | #Football"
CatsRainbowtie,I’m a bit late to the game. Happy 35th birthday to Eastenders! I’ve watched on and off since the New Year’s Day episode with Syed’s wedding. I was with my best friend of the time and she always watched it with her family and since I was there too I watched it with them.
Celtic1967_com,Happy 35th birthday to Georgios Samaras 
Celtic1967_com,Happy 35th birthday to Georgios Samaras 243 appearances 71 goals 49 assists 4 SPLs 2 Scottish Cups 1 Scottish League Cup
JohnLedward,"Congratulations to @jonarthonsen @petelawson68 @SharonJBatten @bbceastenders on creating 4 excellent episodes of EastEnders, great production values &amp; storytelling. Really really good 35th anniversary week. Very Happy Birthday EastEnders."
ArmsBumanlag,"‘Armand and Adam’. The brothers Bumanlag growing up in Downtown Windsor and Devonshire Heights during the 80’s and 90’s. We were the original Bumanlag kids... and we did it in front of the Nintendo, playing in our pool. Adam - happy 35th birthday brother. Love you. "
Jjwerner1Werner,@JudgeJeanine just caught you on Hannity. You looked Marvelous &amp; Happy 35th Birthday ! 
jess_kovic,Happy birthday my love! May today and all of your 35th year bring the same level of joy as petting 1000 stray cats 
VDelow,Happy 35th birthday #EastEnders! I will always be grateful to you for taking a chance on me and to the fabulous friends I made in Walford 17 yrs ago.
Panda_Incognito,"Happy 35th birthday to the sweet, sweet panda who started it all. I have enjoyed a lot of great hand-me-downs in my life, but he is the one I could never have lived without. "
yasminA46580130,"@bbceastenders Thankyou for a tiny mick and Witney scene, that means a lot. Fantastic episode tonight, Mitchell's night by far the best night. Respect to Steve macfaddon. Happy 35th birthday for yesterday, so proud to be a proper Eastender. X"
VickiMJ_,Why do I find #Eastenders hilarious.. laugh a minute #Happy35thbirthday
rinny2020,"Happy 35th Birthday EastEnders &amp; much praise to old &amp; new members of the cast. The acting has &amp; will no doubt continue to be outstanding. Looking forward to tonight's episode! Ps, I think the Legendary actor that will be killed on the Boat Party is Phil Mitchell..... ...."
DaysTwins,"Happy 35th Birthday to former #MNTwins 3B/OF prospect Matt Moses! He was the Twins 1st round pick (21st overall) in 2003 out of high school. He spent 7 seasons in the Twins system, including 48 games for the @RocRedWings. Hit 116 doubles an 47 homers in his career."
LauJane_,Happy 35th birthday week @bbceastenders. I remember watching this and being teary-eyed over Bradley. I loved him with Stacey. A brilliant first live episode and acted so fabulously by @LaceyTurner &amp; @CharlieCl3m3nts.
nonoshee,A dream vacation Happy 35th birthday love 
KieranMatthewOD,Two towering matriarchs of Walford Past. Happy 35th birthday to #EastEnders35 and long may you reign over us.
MsHelenJenkins,Happy 35th birthday week #Eastenders! Script editing in the Walford trenches taught me so much more than any screenwriting course. Long live the Queen Vic and all who brawl in her...! #getoutofmypub
MatthewFoster20,Happy 35th birthday @bbceastenders defo my fav soaps and heres to many more great years #eastenders35
karenda33250315,Happy 35th birthday EastEnders 
Jordan48086342,happy 35th birthday to stand up comedian &amp; host Trevor Noah 
OK_Magazine,Happy 35th birthday @bbceastenders 
JayMassiah,Happy 35th Birthday to my fav place @bbceastenders. I’ve dreamed of being part of this legend and yep I’m still dreaming! Maybe 1 day I’ll land a part in this iconic show. Here’s to the next 35yrs. Xxx #EastEnders35
TinaShe00244461,I just wanna wish everyone an happy 35th birthday on eastenders
Badgerwrong,@Ulrikakaka https://twitter.com/jemsykier She's on the right and it's her 35th birthday today. She was my bestest school girlfriend. Say Happy Birthday to her from me.
GavinOD5,Happy 35th Birthday @bbceastenders woww it’s come a long way drama drama and drama @loustar76 @LaceyTurner @ShonaBM @kelliebright76 love Lorraine Stanley 
Happy_kiddo,"Hey EE it’s Neighbours’ 35th too this year, hot on your heels next month! Looking forward to seeing how you’ll mark that in return Happy birthday to you both! "
louiselouboo79,@bbceastenders happy 35th birthday
GwerfylEdwards,Happy 35th Birthday #Eastenders Favourite scene over the past 35 years? There are many to choose from to be fair but this one is probably one of the best scenes in the history of soap
PapaBearMarZ,Wishing @Jafooly1992 a happy 35th birthday! Looking good old man!
charliecarter72,Happy birthday @bbceastenders!! An absolute honour to be part of the 35th anniversary eps ~ Here’s to another 35! #EastEnders35 #EastEnders @MondiAssLtd #captainmatthewcox
ninny0410,Julia Volkova - Derzhi Ryadom (Extended Version) https://youtu.be/kFEaSEb4Bxo via @YouTube Happy 35th Birthday Julia Volkova!
imkytenicole_,"happy 35th birthday dabon devlohr rakirowd bitchen baby boy master ssob wtf balakajan. sana makakain ka na, nakakaiyak naman yon baka mamayat ka, sana makayanan mo pa mabuhay mahal ka namin suot mo yung bigay namin ha!!! HAHAHHAHAHAH yak kadiri. "
LindaDavids0n,Thanks to everyone who DM'd me with their fave #MaryThePunk clips. I think this one remains my fave. https://www.youtube.com/watch?v=RiwTwj6EO1Y Happy 35th Birthday @bbceastenders
agmack828,Happy 35th Birthday Cherry @CocaCola
Indiefilmgirl,Happy Birthday and also super cool that you were on the show RT @victoriabroom: Happy 35th birthday @bbceastenders thanks for having me in the iconic show #happybirthday 
victoriabroom,Happy 35th birthday @bbceastenders thanks for having me in the iconic show #happybirthday
PushTheButton,Happy 35th birthday EastEnders! On the day Gaga’s Just Dance was released Bianca and Ricky were having an almighty row. Both had clamshell phones. Motorolas no less. Join us @thervt on Feb 28 (next Friday) for a Gaga special! Dot won’t be attending http://Gaga.eventbrite.co.uk
jules4023,Happy 35th birthday @bbceastenders n cast 
Happy_kiddo,A day late to this party.. watching eps on catchup... love this little @neighbours nod to @bbceastenders 35th birthday. Wonder if EE will do the same in return as Neighbours marks its 35th this year too! Happy birthday both soaps! #ifyouknowyouknow
eternalfan94,I’m a proud and loyal fan who has watched every episode and wishes @bbceastenders a very happy 35th birthday xxx
chaz_keiffer,"Happy 35th Birthday Eastenders ! I'm so proud to be the part of this biggest soap opera. Wishing Eastenders will be better and better, and made Ballum the greatest lovestory ever told. For all Ballum fandom, you're all the greatest fan ever guys! #SelfiesForEastendersAnniversary"
polancoedw,Family is the most important thing in our lives. Happy 35th Birthday to my favorite show in the UK East Enders! #EastEnders #EastEnders35 #HappyBirthday #Happy35thBirthday #Happy35thBirthdayEastEnders #UK #UnitedKingdom #AlbertSquare #Walford #BBC #BBCUK #British #BritishSoaps
swiftdean,Happy 35th Birthday ⁦@bbceastenders⁩ loved working with you when at ⁦@comicrelief⁩ and love the show- here’s to another 35! #EastEnders
EmergencyNinja,Happy 35th birthday Cherry Coke 
kawaSOCKIE_,My brother would be damn near 40 if he was still here old as hell! Happy 35th Birthday Rod 
ShaneF_Official,Happy 35th Birthday @bbceastenders proud to be the fan of the show! Here's to the next 35 years! #EastEnders #ClassicEastEnders #EastEnders35
rolleepollee1,Happy 35th birthday EASTENDERS. You’re the only soap I’ve been watching from day one to present even my kids have also grown up watching you. Congratulations to everyone past and present whom has kept this soap living up to now. Here’s to another 35 years. CHEERS xx 
schaper_millie,What a precious throwback episode. But sad though Look how young everyone looks! Happy 35th Birthday #Eastenders #EastEnders35
ayesha84,#EastEnders35 #EastEnders Happy 35th birthday EastEnders . This is the best soap opera and I am very proud to be the fan of the show 
michaelp93,"Happy 35th Birthday to the greatest soap in TV history. #EastEnders has been in my life for over two decades and it’s impossible to sum up its legacy. So many iconic memories, so I’ll leave you with @mr_sjpatterson’s brilliant piece. #EastEnders35"
NickHarrisActor,Happy 35th Birthday @bbceastenders - very proud to have played a very small part in your long and illustrious history! #EastEnders35
ryanninnes14,Happy 35th birthday @bbceastenders what a amazing 35 years it’s been here’s to another 35 years 
Joek72,Happy 35TH Birthday Eastenders!! I Still Can't Get Enough!! #EastEnders35 #EastEnders
lou_flaherty,"Happy 35th Birthday, EastEnders. #SelfiesForEastEndersAnniversary Selfies with my faves. #EastEnders35 Thank you for being apart of my teenage years and now... still loving the show at 27. "
