age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
73,1.25E+18,https://twitter.com/kaj33/status/1250852211346661376,kaj33,JoshRebholz,I bleed Bruin Blue! But I’m an LA man - best memories @Lakers vs @celtics tonite on NBA TV !!!! Relive the purple &amp, gold showtime !,2020-04-16 18:23:01+00:00,6,38,#NAME?,,1.25E+18
73,1.25E+18,https://twitter.com/kaj33/status/1250800422744240129,kaj33,Bucks,Missin’ the hook!!! Thanks for the great memories they will always be with me and so will @Bucks and all Bucks fans... let’s remember the good ol’ days !,2020-04-16 14:57:14+00:00,389,3608,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1250799870593716228,kaj33,,,2020-04-16 14:55:02+00:00,10,97,,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1250524125195460608,kaj33,,"The coronavirus is disproportionately impacting communities of color. We must focus response efforts on health economic equity & acknowledge the root causes driving these disparities. Join me, Ernie Johnson & @NatUrbanLeague’s @marcmorial @NBA Twitter 7pm ET tonite #NBATogether",2020-04-15 20:39:19+00:00,139,801,#NAME?,#NBATogether #NBATogether,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1248287686894338053,kaj33,,My thoughts on Hollywood and Covid-19 for @THR,2020-04-09 16:32:31+00:00,77,372,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1247637485045215232,kaj33,UCLAHealth,I’m a Bruin through and through and I’m glad to lend any help that I can to the medical community who is doing everything they can to save lives - we appreciate you & we are with you !!!,2020-04-07 21:28:51+00:00,16,127,,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1247538954523443203,kaj33,Bucks,Wow ! Wayback machine brought back a flood of memories!,2020-04-07 14:57:19+00:00,11,313,,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1245738778750095360,kaj33,,LMAO!!!’,2020-04-02 15:44:04+00:00,1486,10680,,,1.25E+18,
73,1.25E+18,https://twitter.com/kaj33/status/1245184844713189377,kaj33,MagicJohnson,Hey Earvin - I would have to agree as my college years were incredible but playing for The Lakers and having you as my teammate was a G.O.A.T friendship.,2020-04-01 03:02:56+00:00,2117,17113,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253509719765004290,Lord_Sugar,,"rt: @piersmorgan BREAKING: There were 638 more UK deaths reported in past 24hrs - DOWN on previous 2 days. This takes UK total to 18,738, but does not include 1000s more who've died with COVID-19 in care homes &amp; community. THANKS FOR THAT, JUST TO SAY WE ALL HAVE TELLY'S.",2020-04-24 02:23:00+00:00,2,19,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253508828685099015,Lord_Sugar,,"RT : @piersmorgan I want to say a massive thank you to all staff in prisons, probation &amp; youth justice, serving the country by working tirelessly in very difficult circumstances. THANK YOU YOUR MAJESTY......THE BLOKE ACTUALLY THINKS HE'S THE KING NOW RECORDING PUBLIC MESSAGES.",2020-04-24 02:19:28+00:00,8,48,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253505592037179392,Lord_Sugar,Lord_Sugar,Ok seen it now 19,2020-04-24 02:06:36+00:00,0,12,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253505353213530122,Lord_Sugar,Pckildare,Of course what an idiot .,2020-04-24 02:05:39+00:00,0,9,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253499846218190849,Lord_Sugar,AndrewBloch,Is it 11 as you have to 2 for 88,2020-04-24 01:43:46+00:00,5,15,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253465011168706560,Lord_Sugar,,Trump: Hilarious again. He should get an Oscar. 1) We did more testing than any other country. BS. 2) Kim Jung is sick. He goes off saying thanks to me we are not at war with N.Korea. 3) We have too many ventilators now. 4) I told you months ago hot weather kills the virus,2020-04-23 23:25:21+00:00,53,489,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253412508762640385,Lord_Sugar,TheSun,How cheery that just what we need.,2020-04-23 19:56:44+00:00,11,188,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253410129703079938,Lord_Sugar,Davidthegrumps,Well according to your twit pic of 2 dots. I would say People in glass houses....,2020-04-23 19:47:16+00:00,0,80,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253409148282105856,Lord_Sugar,NoirMJ,Yes a few thousand who I employed and paid well so they could support their families. Go back to Moscow,2020-04-23 19:43:22+00:00,20,404,,,1.25E+18,
73,1.25E+18,https://twitter.com/Lord_Sugar/status/1253407065638387718,Lord_Sugar,saradriscoll111,This woman unprompted used a vile expletive to describe me. Not very lady like. So I gave it back to her. Ok with you ?,2020-04-23 19:35:06+00:00,10,361,,,1.25E+18,
73,1.25E+18,https://twitter.com/BroEliSoriano/status/1251510420004917260,BroEliSoriano,,Embracing God’s Purpose for Being a Godly Husband and Wife https://www.controversyextraordinary.com/2020/04/christian-relationship-advice.html #LetLovePrevail,2020-04-18 13:58:30+00:00,350,752,,#LetLovePrevail,1.25E+18,
73,1.24E+18,https://twitter.com/BroEliSoriano/status/1244829086331043840,BroEliSoriano,Rogen83173094,magbalik loob ka! may awa ang Panginoon!,2020-03-31 03:29:16+00:00,7,27,,,1.24E+18,
73,1.24E+18,https://twitter.com/BroEliSoriano/status/1243854296556462080,BroEliSoriano,,Discovering God’s Purpose for Giving Life https://www.controversyextraordinary.com/2020/03/Gods-purpose-for-giving-life.html #LifeIsPrecious,2020-03-28 10:55:48+00:00,453,800,,#LifeIsPrecious,1.24E+18,
73,1.24E+18,https://twitter.com/BroEliSoriano/status/1241348670123126786,BroEliSoriano,,The Pale Horse and the Plagues It Brings https://bit.ly/PaleHorseInApocalypse #TurnBackToGod,2020-03-21 12:59:20+00:00,505,773,,#TurnBackToGod,1.24E+18,
73,1.24E+18,https://twitter.com/BroEliSoriano/status/1238796119561375746,BroEliSoriano,,Coronavirus Pandemic Fears: How Should Christians Prepare? https://www.controversyextraordinary.com/2020/03/Christians-on-corona-pandemic.html #TimeToReflect,2020-03-14 11:56:25+00:00,612,886,,#TimeToReflect,1.24E+18,
73,1.24E+18,https://twitter.com/BroEliSoriano/status/1236271920741601280,BroEliSoriano,,Never Enough: How Man's Greed Can Lead to God's Wrath http://bit.ly/MansGreedAngersGod #GodIsEnough,2020-03-07 12:46:09+00:00,325,516,,#GodIsEnough,1.24E+18,
73,1.23E+18,https://twitter.com/BroEliSoriano/status/1233729712784056320,BroEliSoriano,,The Truth About Tithing http://bit.ly/TithingIsNotForChristians #TithingIsNotForChristians,2020-02-29 12:24:19+00:00,248,432,,#TithingIsNotForChristians,1.23E+18,
73,1.23E+18,https://twitter.com/BroEliSoriano/status/1231207986300948481,BroEliSoriano,,"On Wedding Rings, Traditions of Man, and Obeying God http://bit.ly/ObeyGodFirst #ObeyGodFirst",2020-02-22 13:23:53+00:00,247,416,,#ObeyGodFirst,1.23E+18,
73,1.23E+18,https://twitter.com/BroEliSoriano/status/1228697455153295367,BroEliSoriano,,Is It True Love? Finding the ‘One’ Without Looking for Them http://bit.ly/GodgivenPartner #GodgivenPartner,2020-02-15 15:07:56+00:00,316,629,,#GodgivenPartner,1.23E+18,
73,1.23E+18,https://twitter.com/BroEliSoriano/status/1226120251756118017,BroEliSoriano,,Baptism Washes Away Sins http://bit.ly/ForgivenessInBaptism #ForgivenessInBaptism,2020-02-08 12:27:02+00:00,244,505,,#ForgivenessInBaptism,1.23E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253429267402125313,BumbleCricket,,"Fancy a laugh ? All YouTube I think Wealdstone Raider Chip Cobb , Deaf Stuntman (Fast Show) Mick Miller - Noddy Rheem Water recorded message Have fun !! ",2020-04-23 21:03:19+00:00,1,17,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253419987487752195,BumbleCricket,Benedict_B,No ‘s in the game so far but it looks as if this pitch is flattening out ... it ain’t over yet,2020-04-23 20:26:27+00:00,1,22,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253419255925665792,BumbleCricket,RachelKirbyR,Need to see the hits !! ,2020-04-23 20:23:32+00:00,0,6,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253418715795742720,BumbleCricket,RachelKirbyR,260 hits on the way ... watch this space !,2020-04-23 20:21:23+00:00,0,9,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253418233740193797,BumbleCricket,No1Villan,Very trim,2020-04-23 20:19:28+00:00,0,4,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253417419277611008,BumbleCricket,,Bush of the day,2020-04-23 20:16:14+00:00,6,94,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253415394963906561,BumbleCricket,LancsCricketWMN,Good this ....,2020-04-23 20:08:12+00:00,1,38,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253415246456217600,BumbleCricket,LancsCricketWMN,Nice Alice ...sharp,2020-04-23 20:07:36+00:00,2,28,,,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253224898262114310,BumbleCricket,DeanoSHM,Lovely to see people walking by . Vast majority appreciating the lovely views .. Odd one or two ...??? #dogpoo,2020-04-23 07:31:14+00:00,2,10,,#dogpoo,1.25E+18,
73,1.25E+18,https://twitter.com/BumbleCricket/status/1253224294190141440,BumbleCricket,thebrigadier1,Got one for 12 sovs... Dubai,2020-04-23 07:28:50+00:00,1,6,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1253429580049735693,TheSlyStallone,,Inferno… stalloneartwork https://www.instagram.com/p/B_VnmIhJ979/?igshid=1j5jce0clx3sm,2020-04-23 21:04:34+00:00,48,354,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1253057024964739073,TheSlyStallone,,Always searching for the ART IN LIFE ! stalloneartwork https://www.instagram.com/p/B_S-OGdJzqq/?igshid=dqfyc8ymjtkp,2020-04-22 20:24:10+00:00,63,601,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1252771824263294976,TheSlyStallone,JohnnyBerchtold,I’m very flattered and humbled by your energetic response. That is the beauty of youth ... so keep punching Casey and Big John!,2020-04-22 01:30:52+00:00,49,2452,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1252700933852737536,TheSlyStallone,,"Hanging out outdoors, is the best. Never take it for granted again. I want to do a Q&A tomorrow so get your questions ready. Keep punching https://www.instagram.com/p/B_QcSkiJk1x/?igshid=18t752ywbq87c",2020-04-21 20:49:11+00:00,98,993,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1250876458047864833,TheSlyStallone,,The great actor Brian Dennehy has passed away. He simply was a great actor ... He also was a Vietnam vet that helped me very much building the character of RAMBO The world has lost a great artist. #First Blood https://www.instagram.com/p/B_DenWsJ2Wi/?igshid=1dizuwyvjmzef,2020-04-16 19:59:22+00:00,1151,5817,,#First,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1250560512510889986,TheSlyStallone,,"People have asked me what does YO! mean? Well, it means something in between”YES and “NO!” But Rocky turned it into something more meaningful like “REALLY?“. slystalloneshop https://www.instagram.com/p/B_BOmNXJbm5/?igshid=1odnk55kllubo",2020-04-15 23:03:55+00:00,151,1327,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1249450441370468355,TheSlyStallone,,Moments later I’m getting mugged on Easter and telling my story to Arnold! https://www.instagram.com/p/B-5WI0QpSeX/?igshid=wet5mjhqu2g9,2020-04-12 21:32:53+00:00,99,1085,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1249439518622732288,TheSlyStallone,,Best to All !!! https://www.instagram.com/p/B-5RK9BpLLP/?igshid=phfoxu5jd77z,2020-04-12 20:49:29+00:00,80,773,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1249122075350089735,TheSlyStallone,,"Coloring my world with Paint... It’s a wonderful way to express yourself when words fall short. Keep punching, missing all the people that I’ve been so supportive in my life! https://www.instagram.com/p/B-3Az-fp1s7/?igshid=731jl41jpivt",2020-04-11 23:48:04+00:00,106,1021,,,1.25E+18,
73,1.25E+18,https://twitter.com/TheSlyStallone/status/1248438147974696961,TheSlyStallone,,More Life in the rearview mirror. https://www.instagram.com/p/B-yJzMGJVoo/?igshid=16totasrjh07z,2020-04-10 02:30:23+00:00,56,617,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1253293356173623298,eltonofficial,,Elton promises to continue performing live for all his dedicated fans around the world again and thanks you for your endless support.,2020-04-23 12:03:15+00:00,40,586,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1253293355045392385,eltonofficial,,Ticketholders of all 2020 postponed performances should hold onto their original tickets as new show date information for 2021 will be announced soon. All original tickets will be honored at the rescheduled performances.,2020-04-23 12:03:15+00:00,34,436,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1253293353854218240,eltonofficial,,This tough decision has been made with the continued safety and well-being of his fans at a time when health services are under increased pressure and with the concern that these gatherings continue to risk accelerating the spread of the Coronavirus [COVID-19].,2020-04-23 12:03:15+00:00,23,245,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1253293352763752453,eltonofficial,,"It is with deep regret that Elton John must postpone the remainder of his upcoming North American 2020 dates on his Farewell Yellow Brick Road tour from May 22 through July 8. Previously postponed performances were from March 26 through May 2, 2020.",2020-04-23 12:03:15+00:00,168,1575,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1251913586227716101,eltonofficial,,"If you missed it, go to http://globalcitizen.org/togetherathome to watch the stream and for those of you in the UK, tune in to BBC1 at 19.15 tonight to see the show. Elton xx",2020-04-19 16:40:33+00:00,92,560,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1251913581903388674,eltonofficial,,"I hope everyone enjoyed One World: #TogetherAtHome last night as much as we did at home! Huge thanks to @ladygaga, who has done such a tremendous job pulling this whole thing together and raising almost $128 million to support the #COVID19 crisis.",2020-04-19 16:40:32+00:00,793,8353,#NAME?,#TogetherAtHome #TogetherAtHome #COVID19,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1251568569189621760,eltonofficial,,"Tune in at 8pm ET for performances from fantastic artists and stories from workers on the frontline of the crisis who need our support. Elton xx For more info on how to watch, visit http://globalcitizen.org/togetherathome Take part in the conversation on Twitter:",2020-04-18 17:49:34+00:00,127,559,,,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1251568566228389888,eltonofficial,,"I’m going to be sitting down tonight with David and the boys to watch One World: #TogetherAtHome, a global display of unity to support the @WHO in the fight against #COVID19",2020-04-18 17:49:33+00:00,893,9127,#NAME?,#TogetherAtHome #TogetherAtHome #COVID19,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1251493495359012867,eltonofficial,,"I recently watched the new film about @BrianWilsonLive, Long Promised Road, one of the most brilliant music documentaries I've ever seen. Tune in to #RocketHour on @Beats1 where I'll be discussing the film and playing some of my favourite music. Elton xx http://apple.co/elton",2020-04-18 12:51:15+00:00,44,462,#NAME?,#RocketHour,1.25E+18,
73,1.25E+18,https://twitter.com/eltonofficial/status/1250105174078697479,eltonofficial,zamportini,This is great! Has anyone else been working on Elton art while we're all staying at home? - Team EJ,2020-04-14 16:54:33+00:00,89,1736,,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253472446377873409,realDonaldTrump,,"Governor @JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life, the Second Amendment, and Building the Wall! With Governors like Jim, America will recover and get back to business. Jim has my Complete and Total Endorsement!",2020-04-23 23:54:54+00:00,7765,31479,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253467642431705091,realDonaldTrump,,"Congressman @SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders, Supports our Veterans, Strong on Crime, and the Second Amendment. Steve has my Complete and Total Endorsement!",2020-04-23 23:35:48+00:00,4405,15739,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253467417482801154,realDonaldTrump,,"Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!",2020-04-23 23:34:55+00:00,8123,32895,,#MAGA,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253466787829735425,realDonaldTrump,,"Congressman @MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us #MAGA! He’s Strong on the Border, Tough on Crime, will Protect our Vets, and our GREAT Second Amendment. Mike has my Complete and Total Endorsement!",2020-04-23 23:32:25+00:00,4243,14533,#NAME?,#MAGA,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253465846376280066,realDonaldTrump,,"Congressman @Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your #2A, Defend our Borders, and Support Small Business – a great supporter of the #MAGA Agenda. Troy has my Complete and Total Endorsement!",2020-04-23 23:28:40+00:00,3955,13545,#NAME?,#2A #MAGA,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253465581413597184,realDonaldTrump,,"Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement! https://secure.winred.com/davejoyce/donate",2020-04-23 23:27:37+00:00,3947,13821,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253465418263605249,realDonaldTrump,,"Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border, Tough on Crime, the Second Amendment, and Supports Small Business. Brad has my Complete and Total Endorsement! https://secure.winred.com/usabrad/donate",2020-04-23 23:26:58+00:00,3938,13753,#NAME?,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253464153530011650,realDonaldTrump,,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,2020-04-23 23:21:57+00:00,3402,15448,,,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253464152233906178,realDonaldTrump,,"Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Law Enforcement....",2020-04-23 23:21:56+00:00,5462,22761,#NAME?,#MAGA,1.25E+18,
73,1.25E+18,https://twitter.com/realDonaldTrump/status/1253463853645606918,realDonaldTrump,,"Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses, will Lower your Taxes, and will protect your Second Amendment. He has my Complete and Total Endorsement!",2020-04-23 23:20:45+00:00,5365,21045,#NAME?,,1.25E+18,
