age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
89,6.65268205120651E+017,https://twitter.com/jamesearljones/status/665268205120651264,jamesearljones,,I feel lucky to share such a special story on stage every night. Let me share @gingamebroadway with you.,2015-11-13 20:41:14+00:00,35,145,@gingamebroadway,,6.65268205120651E+017,
89,6.63768424275771E+017,https://twitter.com/jamesearljones/status/663768424275771392,jamesearljones,,"Night after night, thank you for your support. You are what keeps me coming back to Broadway for more.",2015-11-09 17:21:39+00:00,22,121,,,6.63768424275771E+017,
89,6.61598791477281E+017,https://twitter.com/jamesearljones/status/661598791477280768,jamesearljones,,All bets are off when @IAmCicelyTyson and I take the stage together every night. She always keeps me on my toes!,2015-11-03 17:40:18+00:00,36,97,@IAmCicelyTyson,,6.61598791477281E+017,
89,6.58727926431543E+017,https://twitter.com/jamesearljones/status/658727926431543296,jamesearljones,,Broadway's dealt me a great hand. I hope to see you at the card table! @gingamebroadway,2015-10-26 19:32:30+00:00,14,70,@gingamebroadway,,6.58727926431543E+017,
89,6.56566035311542E+017,https://twitter.com/jamesearljones/status/656566035311542272,jamesearljones,,Six nights of @gingamebroadway each week and you’d think I’d be somewhat of a card shark by now…,2015-10-20 20:21:55+00:00,15,63,@gingamebroadway,,6.56566035311542E+017,
89,6.54419293367628E+017,https://twitter.com/jamesearljones/status/654419293367627776,jamesearljones,,"Even after 19 opening nights, it's still a rush every time. Cheers to a great opening night @gingamebroadway.",2015-10-14 22:11:32+00:00,33,120,@gingamebroadway,,6.54419293367628E+017,
89,6.52251376651665E+017,https://twitter.com/jamesearljones/status/652251376651665408,jamesearljones,,It’s so great to be back on Broadway with @IAmCicelyTyson. Ever the incredible scene partner…and an even better opponent!,2015-10-08 22:37:01+00:00,25,79,@IAmCicelyTyson,,6.52251376651665E+017,
89,6.49964277986529E+017,https://twitter.com/jamesearljones/status/649964277986529281,jamesearljones,,Previews are going splendidly. It's been full houses and the audiences are wonderful. Thanks for your energy! @gingamebroadway,2015-10-02 15:08:54+00:00,22,90,@gingamebroadway,,6.49964277986529E+017,
89,6.48919486418915E+017,https://twitter.com/jamesearljones/status/648919486418915328,jamesearljones,,Thank you to @TheWing for your tribute last night. I'm truly touched.,2015-09-29 17:57:16+00:00,44,236,@TheWing,,6.48919486418915E+017,
89,6.47495931433128E+017,https://twitter.com/jamesearljones/status/647495931433127936,jamesearljones,,"Thank you for the warm welcome to Twitter, everyone!",2015-09-25 19:40:34+00:00,172,568,,,6.47495931433128E+017,
89,6.46711593355489E+017,https://twitter.com/jamesearljones/status/646711593355489280,jamesearljones,,"It's been a great run of rehearsals, but tonight marks the first preview. @gingamebroadway is ready to rummy.",2015-09-23 15:43:53+00:00,73,265,@gingamebroadway,,6.46711593355489E+017,
89,1.2533472897304E+018,https://twitter.com/AstroMCollins/status/1253347289730396161,AstroMCollins,,I’ve got the #WorldInMyWindow… and it’s really something. : #Apollo11InRealTime @NASA,2020-04-23 15:37:34+00:00,364,2667,@NASA,#WorldInMyWindow #Apollo11InRealTime,1.2533472897304E+018,
89,1.25298908830033E+018,https://twitter.com/AstroMCollins/status/1252989088300331008,AstroMCollins,,"Moon Day was July 20 1969 but #EarthDay should be every day. The Earth gives and we take 365 days a year. The least we can do is set one day apart and say “Thank You, Earth” for being so forgiving, for healing—or trying to heal—the multitude of injuries we inflict upon you daily.",2020-04-22 15:54:12+00:00,381,1841,,#EarthDay #EarthDay,1.25298908830033E+018,
89,1.25226585594717E+018,https://twitter.com/AstroMCollins/status/1252265855947165699,AstroMCollins,,"I drew a calendar on the interior of Columbia during Apollo 11. I found it helpful to be able to keep track of days. Do you have any tips on how you are spending your time indoors? For more Apollo 11 graffiti, visit https://history.nasa.gov/afj/ap11fj/cm-107_graffiti.html.",2020-04-20 16:00:20+00:00,811,4652,,,1.25226585594717E+018,
89,1.2515421577578E+018,https://twitter.com/AstroMCollins/status/1251542157757804546,AstroMCollins,,"Although the mission to complete the initial goal was not accomplished, #Apollo13 was deemed a “successful failure” by @NASA. Learn more here: https://go.nasa.gov/3e2i8EL",2020-04-18 16:04:37+00:00,131,1399,@NASA,#Apollo13,1.2515421577578E+018,
89,1.25118650695943E+018,https://twitter.com/AstroMCollins/status/1251186506959433730,AstroMCollins,,Relief! April 17 1970. The world watched as the #Apollo13 astronauts made their return to earth. : #Apollo13InRealTime,2020-04-17 16:31:23+00:00,882,5965,,#Apollo13 #Apollo13InRealTime,1.25118650695943E+018,
89,1.25044338847993E+018,https://twitter.com/AstroMCollins/status/1250443388479926273,AstroMCollins,,"After the malfunction on #Apollo13, President Nixon received a situation report from Bill Anders and me. Read more here: https://bit.ly/2Rpnikq @NixonLibrary",2020-04-15 15:18:30+00:00,100,499,@NixonLibrary,#Apollo13,1.25044338847993E+018,
89,1.25010549564325E+018,https://twitter.com/AstroMCollins/status/1250105495643254791,AstroMCollins,,"On April 14 1970, the #Apollo13 malfunction was caused by an explosion and rupture of oxygen tank no. 2 in the service module. The explosion ruptured a line or damaged a valve in the no. 1 tank, causing it to lose oxygen rapidly. To read more, visit https://go.nasa.gov/34jZCmD",2020-04-14 16:55:50+00:00,186,971,,#Apollo13,1.25010549564325E+018,
89,1.24900440647922E+018,https://twitter.com/AstroMCollins/status/1249004406479216642,AstroMCollins,,"As you might have guessed, my daughters and grandkids make suggestions about what I social media-ize about. Here’s one from my daughters. A man I truly admired. @YurisNight To join the livestream visit https://party.yurisnight.net/globalwebcast",2020-04-11 16:00:30+00:00,28,234,@YurisNight,,1.24900440647922E+018,
89,1.24868795006326E+018,https://twitter.com/AstroMCollins/status/1248687950063263744,AstroMCollins,Novaspaceart,Thank you @Novaspaceart!,2020-04-10 19:03:01+00:00,22,147,@Novaspaceart,,1.24868795006326E+018,
89,1.24864390308487E+018,https://twitter.com/AstroMCollins/status/1248643903084871682,AstroMCollins,,Tomorrow marks the beginning of the 50th celebration of Apollo 13. Listen to the mission in real time at https://apolloinrealtime.org/13/. #Apollo13InRealTime,2020-04-10 16:07:59+00:00,395,1487,,#Apollo13InRealTime,1.24864390308487E+018,
89,1.24790960897629E+018,https://twitter.com/AstroMCollins/status/1247909608976289793,AstroMCollins,,Fun fact: my granddaughter Jane's dog Gemini (my first great grandpuppy) is named after my first mission #Gemini10. And what a “Gem” she is!,2020-04-08 15:30:10+00:00,70,1046,,#Gemini10,1.24790960897629E+018,
89,1.24755527830593E+018,https://twitter.com/AstroMCollins/status/1247555278305931266,AstroMCollins,,"Happy Birthday Jane! Proud of you always, but even more so now - as a Hospital Nurse, I salute you and other healthcare providers at this time! #HealthCareHeroes #WorldHealthDay",2020-04-07 16:02:11+00:00,68,990,,#HealthCareHeroes #WorldHealthDay,1.24755527830593E+018,
89,1.2468301571738E+018,https://twitter.com/AstroMCollins/status/1246830157173796865,AstroMCollins,,Worth learning how to read e-books! A National Emergency Library has been created to serve the nation’s displaced learners: https://archive.org/details/nationalemergencylibrary,2020-04-05 16:00:49+00:00,43,179,,,1.2468301571738E+018,
89,1.24659076571678E+018,https://twitter.com/AstroMCollins/status/1246590765716783104,AstroMCollins,,Happy Birthday Jake! Proud of you! I doff my hat at your successes! http://jakenewellphotography.com https://hannawalkowaik.pic-time.com/-hannaandjakesprintshop/gallery,2020-04-05 00:09:33+00:00,6,141,,,1.24659076571678E+018,
89,1.24610542411132E+018,https://twitter.com/AstroMCollins/status/1246105424111316992,AstroMCollins,,I agree. #Peanuts,2020-04-03 16:00:59+00:00,324,1728,,#Peanuts,1.24610542411132E+018,
