age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
78,1.25170005108632E+018,https://twitter.com/MikeBloomberg/status/1251700051086315520,MikeBloomberg,,"In support of @GlblCtzn’s #TogetheratHome initiative, @BloombergDotOrg is giving $8 million to the @WHO COVID-19 Solidarity Response Fund to help health care workers on the frontlines. Thanks for spreading the word, @JimmyFallon. https://bloombg.org/2VCweEk",2020-04-19 02:32:02+00:00,695,3449,@GlblCtzn @BloombergDotOrg @WHO @jimmyfallon,#TogetheratHome #TogetheratHome,1.25170005108632E+018,
78,1.25167085029999E+018,https://twitter.com/MikeBloomberg/status/1251670850299990020,MikeBloomberg,,"The @WHO is a global force for good. If we want to get through this together, we have to work together. Thank you @DrTedros, @GlblCtzn, and @LadyGaga for bringing us all together today. #TogetherAtHome",2020-04-19 00:36:00+00:00,2217,10076,@WHO @DrTedros @GlblCtzn @ladygaga,#TogetherAtHome #TogetherAtHome,1.25167085029999E+018,
78,1.25337785720982E+018,https://twitter.com/thedavidcrosby/status/1253377857209815042,thedavidcrosby,vindownes,cruel ...but true,2020-04-23 17:39:02+00:00,7,142,,,1.25337785720982E+018,
78,1.25335978059841E+018,https://twitter.com/thedavidcrosby/status/1253359780598411265,thedavidcrosby,Dane_27,NYT I think,2020-04-23 16:27:12+00:00,0,21,,,1.25335978059841E+018,
78,1.25335967195339E+018,https://twitter.com/thedavidcrosby/status/1253359671953387521,thedavidcrosby,yardonville,yes I think it was .....worked like charm ...first lesson ? ...PATIENCE,2020-04-23 16:26:46+00:00,0,20,,,1.25335967195339E+018,
78,1.25320604801539E+018,https://twitter.com/thedavidcrosby/status/1253206048015388673,thedavidcrosby,HNTurtledove,No ...just the pimp,2020-04-23 06:16:19+00:00,3,66,,,1.25320604801539E+018,
78,1.2532051681008E+018,https://twitter.com/thedavidcrosby/status/1253205168100798465,thedavidcrosby,,My very first try ...under the careful supervision of my wife ...,2020-04-23 06:12:50+00:00,100,4025,,,1.2532051681008E+018,
78,1.25319381484544E+018,https://twitter.com/thedavidcrosby/status/1253193814845435904,thedavidcrosby,AnneLouiseAvery,Thankyou ...one of my favorites of all you have posted....do you think it’s a woodcut or a painting ?...I think woodcut,2020-04-23 05:27:43+00:00,8,150,,,1.25319381484544E+018,
78,1.25311176343788E+018,https://twitter.com/thedavidcrosby/status/1253111763437883392,thedavidcrosby,,,2020-04-23 00:01:40+00:00,32,364,,,1.25311176343788E+018,
78,1.2528383313747E+018,https://twitter.com/thedavidcrosby/status/1252838331374698496,thedavidcrosby,Lardo9,Not yet,2020-04-22 05:55:09+00:00,1,5,,,1.2528383313747E+018,
78,1.25283752009563E+018,https://twitter.com/thedavidcrosby/status/1252837520095633408,thedavidcrosby,PhilipCovin,Trying to....lot of problems with Hulu ...been trying to watch it for a couple of hours now unsuccessfully,2020-04-22 05:51:56+00:00,3,26,,,1.25283752009563E+018,
78,1.25252542206918E+018,https://twitter.com/thedavidcrosby/status/1252525422069178368,thedavidcrosby,RealNeilBarnes,Neuromancer,2020-04-21 09:11:46+00:00,2,54,,,1.25252542206918E+018,
78,1.2524900928049E+018,https://twitter.com/thedavidcrosby/status/1252490092804898816,thedavidcrosby,nilslofgren,Musician talking sweet to his true love,2020-04-21 06:51:22+00:00,10,222,,,1.2524900928049E+018,
78,1.25248966619381E+018,https://twitter.com/thedavidcrosby/status/1252489666193809409,thedavidcrosby,murray_bulger,I know exactly what he was talking about and I can’t tell you,2020-04-21 06:49:41+00:00,13,184,,,1.25248966619381E+018,
78,1.25239657227857E+018,https://twitter.com/thedavidcrosby/status/1252396572278571008,thedavidcrosby,robertfnemzin,looks as if I was about 12,2020-04-21 00:39:45+00:00,9,242,,,1.25239657227857E+018,
78,1.25239581415814E+018,https://twitter.com/thedavidcrosby/status/1252395814158139393,thedavidcrosby,frankjames1974,we are,2020-04-21 00:36:45+00:00,2,64,,,1.25239581415814E+018,
78,1.25239566321353E+018,https://twitter.com/thedavidcrosby/status/1252395663213527045,thedavidcrosby,IJamEcono,what is that supposed to be ?...looks as if someone squished a clove of garlic,2020-04-21 00:36:09+00:00,7,93,,,1.25239566321353E+018,
78,1.25336993998284E+018,https://twitter.com/IMPaulWilliams/status/1253369939982839809,IMPaulWilliams,rryannv,Brilliant. And he lives on the island of Morrea.. ,2020-04-23 17:07:34+00:00,0,4,,,1.25336993998284E+018,
78,1.25336925662586E+018,https://twitter.com/IMPaulWilliams/status/1253369256625860609,IMPaulWilliams,edgarwright,Answer is always yes to all things Edgar! ,2020-04-23 17:04:51+00:00,0,24,,,1.25336925662586E+018,
78,1.25319207870139E+018,https://twitter.com/IMPaulWilliams/status/1253192078701387777,IMPaulWilliams,edgarwright,Backed off social media a tad but had to come back and see what Edgar was up to. So generous with his support for Phantom and Bugsy Malone. Then he turns around and lets Jamie Foxx shoot me on Baby Driver. Goodby sequel. ,2020-04-23 05:20:49+00:00,58,739,,,1.25319207870139E+018,
78,1.25316074577831E+018,https://twitter.com/IMPaulWilliams/status/1253160745778311168,IMPaulWilliams,edgarwright,Edgar ... Happy B-Day my brother. I think we’re both in lockdown writing! Did you post my impromptu performance or did I wind up on the Twitter cyber cutting room floor? Was I wearing my blood soaked white suit? That’s such a good look!,2020-04-23 03:16:19+00:00,1,64,,,1.25316074577831E+018,
78,1.25268316033833E+018,https://twitter.com/IMPaulWilliams/status/1252683160338329601,IMPaulWilliams,flowerlady61,That put a big smile on this old songwriters face! ,2020-04-21 19:38:33+00:00,0,6,,,1.25268316033833E+018,
78,1.24083666728549E+018,https://twitter.com/IMPaulWilliams/status/1240836667285491712,IMPaulWilliams,JMarielleArts,So kind. ,2020-03-20 03:04:49+00:00,0,12,,,1.24083666728549E+018,
78,1.23172428106046E+018,https://twitter.com/IMPaulWilliams/status/1231724281060458496,IMPaulWilliams,IanMartin,Brilliant... ,2020-02-23 23:35:27+00:00,0,1,,,1.23172428106046E+018,
78,1.21685216701897E+018,https://twitter.com/IMPaulWilliams/status/1216852167018967040,IMPaulWilliams,,#Repost @ricktellsstories. Pinocchio showed up at Mariana’s “Long Beach search’s for the greatest storyteller”. We have a couple things in common. Rehab of course. He says he’s sober. I’ll be 30 on March 15th ... knock on wood .... whoops! Sorry Pinocchio. Interesting. Guy. ,2020-01-13 22:38:59+00:00,16,221,,#Repost,1.21685216701897E+018,
78,1.20648842678397E+018,https://twitter.com/IMPaulWilliams/status/1206488426783969280,IMPaulWilliams,,Oooh ... I just heard about Danny Aiello passing. .he was all heart. We met on a mini series called “People like us” in 1990. Newly sober it was my first sober acting job. Danny took care of me. And Ben Gazarra. Kindness and humor are powerful medicine. A soulful man. ,2019-12-16 08:17:11+00:00,53,638,,,1.20648842678397E+018,
78,1.20375235099052E+018,https://twitter.com/IMPaulWilliams/status/1203752350990516224,IMPaulWilliams,,@ASCAP... home. And a creative guardian in so many ways for me. As a member. As a songwriter. https://www.instagram.com/p/B5so--0gcRK/?igshid=1xwm2z8fkw6im,2019-12-08 19:04:59+00:00,1,10,@ASCAP,,1.20375235099052E+018,
78,1.19103172970152E+018,https://twitter.com/IMPaulWilliams/status/1191031729701523456,IMPaulWilliams,,An extra hour of sleep. What a good idea. Grateful. Happy Sunday everyone. ,2019-11-03 16:37:47+00:00,12,337,,,1.19103172970152E+018,
78,1.19049623678199E+018,https://twitter.com/IMPaulWilliams/status/1190496236781989888,IMPaulWilliams,im2b,I do feel that way. It’s crazy but ... Sweeter souls did not survive and I take none of it for granted. Grateful.Thank you,2019-11-02 05:09:55+00:00,0,3,,,1.19049623678199E+018,
78,1.19003068330716E+018,https://twitter.com/IMPaulWilliams/status/1190030683307159553,IMPaulWilliams,,Amphetamines and Exfoliants ... Bad combination! Happy Halloween my friends. ,2019-10-31 22:19:59+00:00,75,520,,,1.19003068330716E+018,
78,1.18998865685911E+018,https://twitter.com/IMPaulWilliams/status/1189988656859111424,IMPaulWilliams,,https://www.billboard.com/articles/news/8541588/paul-williams-phantom-of-the-paradise-music 45 years ago today Phantom of the Paradise was released. Almost no one noticed. To steal a Sam Goldwyn quote ... “They stayed away in droves!” Many thanks to Katherine Turman and Billboard For this kindness. ,2019-10-31 19:32:59+00:00,400,1853,,,1.18998865685911E+018,
78,1.18573173909776E+018,https://twitter.com/IMPaulWilliams/status/1185731739097763841,IMPaulWilliams,im2b, ,2019-10-20 01:37:31+00:00,0,4,,,1.18573173909776E+018,
78,1.25348037797012E+018,https://twitter.com/ringostarrmusic/status/1253480377970122752,ringostarrmusic,,https://youtu.be/QLELtdrRyhs. How great is this The Buddhist monk practicing for Saturday’s get together I hope you are too peace and love b ,2020-04-24 00:26:25+00:00,120,718,,,1.25348037797012E+018,
78,1.25269040154411E+018,https://twitter.com/ringostarrmusic/status/1252690401544114176,ringostarrmusic,,Peace and love I am just giving you all a heads up if you tune in to the Beatles YouTube channel on Saturday the 25th at 9 AM Pacific 12 noon Eastern you are in for a big surprise and fun and peace and love ,2020-04-21 20:07:20+00:00,2204,12586,,,1.25269040154411E+018,
78,1.24906922286232E+018,https://twitter.com/ringostarrmusic/status/1249069222862315521,ringostarrmusic,,Life is good peace and love. ,2020-04-11 20:18:03+00:00,1547,12951,,,1.24906922286232E+018,
78,1.24885306855E+018,https://twitter.com/ringostarrmusic/status/1248853068550004737,ringostarrmusic,,Peace and love Saturday ,2020-04-11 05:59:08+00:00,3010,20540,,,1.24885306855E+018,
78,1.24806970560613E+018,https://twitter.com/ringostarrmusic/status/1248069705606131713,ringostarrmusic,,Peace remember peace is how we make it peace and love everybody stay well. ,2020-04-09 02:06:20+00:00,1024,7907,,,1.24806970560613E+018,
78,1.24740491860174E+018,https://twitter.com/ringostarrmusic/status/1247404918601744384,ringostarrmusic,,On this day remembering the great Ravi Shankar he was a beautiful human being and an incredible musician. peace and love .,2020-04-07 06:04:42+00:00,699,8230,,,1.24740491860174E+018,
78,1.24509313360962E+018,https://twitter.com/ringostarrmusic/status/1245093133609619456,ringostarrmusic,,Let’s come together. Come together. Right now peace and love ,2020-03-31 20:58:30+00:00,1457,9391,,,1.24509313360962E+018,
78,1.24329643528764E+018,https://twitter.com/ringostarrmusic/status/1243296435287642112,ringostarrmusic,thebeatles,"I am sending Peace and Love to everyone and hope you are staying healthy and safe. I want to thank and support Dhani and Olivia for this great campaign to help to fight Covid 19. Peace and love, Ringo ",2020-03-26 21:59:04+00:00,1073,6852,,,1.24329643528764E+018,
78,1.23813137800208E+018,https://twitter.com/ringostarrmusic/status/1238131378002079744,ringostarrmusic,,Peace and love take care of everybody. ,2020-03-12 15:54:58+00:00,4263,20410,,,1.23813137800208E+018,
78,1.23785724967183E+018,https://twitter.com/ringostarrmusic/status/1237857249671831553,ringostarrmusic,,Mr. Moonlight peace and love ,2020-03-11 21:45:41+00:00,625,5876,,,1.23785724967183E+018,
78,1.23238600528759E+018,https://twitter.com/ringostarrmusic/status/1232386005287587840,ringostarrmusic,,Happy birthday George I miss you man peace and love ,2020-02-25 19:24:54+00:00,5636,29906,,,1.23238600528759E+018,
78,1.23072255643852E+018,https://twitter.com/ringostarrmusic/status/1230722556438515712,ringostarrmusic,,Are you ready for I feel fine Friday peace and love ,2020-02-21 05:14:57+00:00,1684,12334,,,1.23072255643852E+018,
78,1.22913174351439E+018,https://twitter.com/ringostarrmusic/status/1229131743514390528,ringostarrmusic,,,2020-02-16 19:53:38+00:00,899,7735,,,1.22913174351439E+018,
78,1.22909517479129E+018,https://twitter.com/ringostarrmusic/status/1229095174791294976,ringostarrmusic,,Peace and love Sunday peace and love ,2020-02-16 17:28:19+00:00,3533,23983,,,1.22909517479129E+018,
78,1.22592936676225E+018,https://twitter.com/ringostarrmusic/status/1225929366762246145,ringostarrmusic,,What’s up is it it’s all happening peace and love yeah peace and love. ,2020-02-07 23:48:32+00:00,2642,18003,,,1.22592936676225E+018,
78,1.25337977307572E+018,https://twitter.com/John_Merrow/status/1253379773075722242,John_Merrow,,HHS Secretary Azar turned over the management of the coronavirus crisis to inexperienced dog breeder,2020-04-23 17:46:39+00:00,1,2,,,1.25337977307572E+018,
78,1.2530465800742E+018,https://twitter.com/John_Merrow/status/1253046580074201089,John_Merrow,,The Liar Tweets Tonight https://youtu.be/TkU1ob_lHCw via @YouTube,2020-04-22 19:42:39+00:00,1,1,@YouTube,,1.2530465800742E+018,
78,1.25259679307176E+018,https://twitter.com/John_Merrow/status/1252596793071763456,John_Merrow,MikeGrunwald,Please don’t hold back. Tell us how you REALLY feel,2020-04-21 13:55:22+00:00,1,1,,,1.25259679307176E+018,
78,1.25230594469813E+018,https://twitter.com/John_Merrow/status/1252305944698130436,John_Merrow,JamesFallows,#RememberInNovember,2020-04-20 18:39:38+00:00,0,2,,#RememberInNovember,1.25230594469813E+018,
78,1.25228716070893E+018,https://twitter.com/John_Merrow/status/1252287160708927491,John_Merrow,JuddLegum,Retweet if you agree you will NEVER patronize Ruth Chris again.,2020-04-20 17:25:00+00:00,0,0,,,1.25228716070893E+018,
78,1.25227128557867E+018,https://twitter.com/John_Merrow/status/1252271285578670086,John_Merrow,JoeBiden,Excellent!! #REMEMBERINNOVEMBER,2020-04-20 16:21:55+00:00,2,2,,#REMEMBERINNOVEMBER,1.25227128557867E+018,
78,1.25224724529615E+018,https://twitter.com/John_Merrow/status/1252247245296152577,John_Merrow,Fitz_ly,"I'd like to read the rest of this to determine if it is as mindless and unimaginative and insulting as this excerpt. This is the time to rethink the basics. See http://Themerrowreport.com, please",2020-04-20 14:46:23+00:00,0,0,,,1.25224724529615E+018,
78,1.25224604721005E+018,https://twitter.com/John_Merrow/status/1252246047210049539,John_Merrow,JoeNBC,Please share widely....,2020-04-20 14:41:37+00:00,1,1,,,1.25224604721005E+018,
78,1.25205484006433E+018,https://twitter.com/John_Merrow/status/1252054840064331776,John_Merrow,stevesilberman,41000,2020-04-20 02:01:50+00:00,0,0,,,1.25205484006433E+018,
78,1.25205331418071E+018,https://twitter.com/John_Merrow/status/1252053314180710400,John_Merrow,jaketapper,“Good people on both sides”,2020-04-20 01:55:46+00:00,0,0,,,1.25205331418071E+018,
78,1.25188765956542E+018,https://twitter.com/John_Merrow/status/1251887659565416454,John_Merrow,gtconway3d,notice that there are more Trump signs than face masks!,2020-04-19 14:57:31+00:00,1,1,,,1.25188765956542E+018,
78,1.25188739865875E+018,https://twitter.com/John_Merrow/status/1251887398658748416,John_Merrow,KevinMKruse,"And at this rate, everyone will have been tested by 2027. Way to go, Trump!!",2020-04-19 14:56:29+00:00,0,0,,,1.25188739865875E+018,
78,1.25148698448231E+018,https://twitter.com/John_Merrow/status/1251486984482312192,John_Merrow,DavidCornDC,What an embarrassment,2020-04-18 12:25:23+00:00,0,1,,,1.25148698448231E+018,
78,1.25148448907688E+018,https://twitter.com/John_Merrow/status/1251484489076879362,John_Merrow,Bill_Gross,It’s Obama’s fault!!,2020-04-18 12:15:28+00:00,0,0,,,1.25148448907688E+018,
78,1.25127631165556E+018,https://twitter.com/John_Merrow/status/1251276311655563266,John_Merrow,AmyMcGrathKY,Dump Mitch!,2020-04-17 22:28:14+00:00,0,1,,,1.25127631165556E+018,
78,1.0308554468847E+018,https://twitter.com/TheAnnMargret/status/1030855446884696065,TheAnnMargret,GRIMREAPEROFROC,Thanks,2018-08-18 16:34:25+00:00,0,1,,,1.0308554468847E+018,
78,1.0308550286833E+018,https://twitter.com/TheAnnMargret/status/1030855028683296768,TheAnnMargret,TheMitziGaynor,@TheMitziGaynor I love you Please like this tweet and follow me. ,2018-08-18 16:32:45+00:00,0,3,@TheMitziGaynor,,1.0308550286833E+018,
78,9.45329166014124E+017,https://twitter.com/TheAnnMargret/status/945329166014124032,TheAnnMargret,Tobolowsky,#MerryChristmas,2017-12-25 16:23:31+00:00,1,0,,#MerryChristmas,9.45329166014124E+017,
78,9.45328759078642E+017,https://twitter.com/TheAnnMargret/status/945328759078641664,TheAnnMargret,BobbyRydell,#MerryChristmas Bobby,2017-12-25 16:21:54+00:00,1,1,,#MerryChristmas,9.45328759078642E+017,
78,9.45328628300177E+017,https://twitter.com/TheAnnMargret/status/945328628300177408,TheAnnMargret,_BetteDavis,Come Follow Me,2017-12-25 16:21:23+00:00,1,1,,,9.45328628300177E+017,
78,9.45325922755871E+017,https://twitter.com/TheAnnMargret/status/945325922755870721,TheAnnMargret,TheRealSonyaEd,So sorry I left Twitter but now I am back and following you again. #MerryChristmasEveryone #MerryChristmas,2017-12-25 16:10:37+00:00,1,0,,#MerryChristmasEveryone #MerryChristmas,9.45325922755871E+017,
78,9.45324705510289E+017,https://twitter.com/TheAnnMargret/status/945324705510289409,TheAnnMargret,chloepaigecarp,You look so cute.,2017-12-25 16:05:47+00:00,1,0,,,9.45324705510289E+017,
78,9.45323837104775E+017,https://twitter.com/TheAnnMargret/status/945323837104775168,TheAnnMargret,_BetteDavis,#MerryChristmasEveryone #MerryChristmas #ilovebettedavis Merry Christmas @_BetteDavis I love you!!!,2017-12-25 16:02:20+00:00,1,1,@_BetteDavis,#MerryChristmasEveryone #MerryChristmas #ilovebettedavis,9.45323837104775E+017,
78,9.41080777823015E+017,https://twitter.com/TheAnnMargret/status/941080777823014912,TheAnnMargret,,"Below are congratulatory photos with Ann-Margret's costars from Law & Order: SVU, @Chris_Meloni and @Mariska on her announcement of her @TheEmmys nomination for Outstanding Guest Actress In A Drama Series for her role as 'Rita Wills' in the episode entitled 'Bedtime'.",2017-12-13 23:01:56+00:00,1,3,@Chris_Meloni @Mariska @TheEmmys,,9.41080777823015E+017,
78,9.41078449048949E+017,https://twitter.com/TheAnnMargret/status/941078449048948736,TheAnnMargret,,"@goldenglobes and @TheEmmys winner @TheAnnMargret guest stars as Margot Wilton, a legendary icon of the Vegas strip who survives an attack by a serial killer. Photo: Sonja Flemming/@CBS ©2010 @CBS Broadcasting Inc. All Rights Reserved.",2017-12-13 22:52:41+00:00,3,4,@goldenglobes @TheEmmys @TheAnnMargret @CBS @CBS,,9.41078449048949E+017,
78,9.41069846292378E+017,https://twitter.com/TheAnnMargret/status/941069846292377600,TheAnnMargret,,"@TheAnnMargret Makes The Cheers &amp; Jeers Column Of The @TVGuide @TheAnnMargret makes the Cheers &amp; Jeers column by @brucefretts in the Oct. 25-31, 2010 issue of @TVGuide. ""CHEERS: to @CSI_CBS for bringing @TheAnnMargret back to the Strip...",2017-12-13 22:18:30+00:00,1,0,@TheAnnMargret @TVGuide @TheAnnMargret @brucefretts @TVGuide @CSI_CBS @TheAnnMargret,,9.41069846292378E+017,
78,9.41069157453451E+017,https://twitter.com/TheAnnMargret/status/941069157453451265,TheAnnMargret,,http://www.careertransition.org,2017-12-13 22:15:46+00:00,1,0,,,9.41069157453451E+017,
