age,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo,
67,1.2473710623435E+018,https://twitter.com/DavidHasselhoff/status/1247371062343499776,DavidHasselhoff,,"You can be a lifeguard and save lives! Stay at home, and please donate to WHO to help those in need. Together we can make a difference! https://covid19responsefund.org/ #DavidHasselhoff #TheHoff #MitchBuchannon #Baywatch #stayhome #bealifeguard #stayhomesavelives",2020-04-07 03:50:10+00:00,113,419,,#DavidHasselhoff #TheHoff #MitchBuchannon #Baywatch #stayhome #stayhome #bealifeguard #stayhomesavelives,1.2473710623435E+018,
67,1.24687947606941E+018,https://twitter.com/DavidHasselhoff/status/1246879476069412865,DavidHasselhoff,,Words to live by ! Never Ever ring the bell! Stay Safe ! We are all Looking for freedom together!! ,2020-04-05 19:16:47+00:00,28,116,,,1.24687947606941E+018,
67,1.24482124823375E+018,https://twitter.com/DavidHasselhoff/status/1244821248233754624,DavidHasselhoff,algore,I get you and get what you have said a long time! I supported you on Marcus Lanz about the weather in German A time ago now it’s the Virus .Thank God for you telling you care about the loved ones lost and to honor the doctors and nurses and to dwell and rise to the occasion NOW!,2020-03-31 02:58:07+00:00,0,4,,,1.24482124823375E+018,
67,1.24432863443497E+018,https://twitter.com/DavidHasselhoff/status/1244328634434965504,DavidHasselhoff,,Please donate to WHO to help in the fight against Covid-19 CoronaVirus! #WHO #WorldHealthOrganization #Donate #Covid19 #CoronaVirus,2020-03-29 18:20:39+00:00,39,88,,#WHO #WorldHealthOrganization #Donate #Covid19 #CoronaVirus,1.24432863443497E+018,
67,1.2426177522563E+018,https://twitter.com/DavidHasselhoff/status/1242617752256299009,DavidHasselhoff,,For the next few months this is how I am going to greet people... this is no joke #staysafe,2020-03-25 01:02:13+00:00,419,1451,,#staysafe,1.2426177522563E+018,
67,1.23503357930815E+018,https://twitter.com/DavidHasselhoff/status/1235033579308150784,DavidHasselhoff,,One person can make a difference! VOTE !!! #DavidHasselhoff #TheHoff #KnightRider #Baywatch #Election2020 #SuperTuesday #Vote,2020-03-04 02:45:25+00:00,61,494,,#DavidHasselhoff #TheHoff #KnightRider #Baywatch #Election2020 #SuperTuesday #Vote,1.23503357930815E+018,
67,1.23460658097021E+018,https://twitter.com/DavidHasselhoff/status/1234606580970205184,DavidHasselhoff,,"Hoff knows Rugby, thank you Brian O’Driscoll ! @BrianOdriscoll #DavidHasselhoff #TheHoff #KnightRider #Baywatch #LASevens #RugbySevens #Rugby #BrianODriscoll",2020-03-02 22:28:41+00:00,55,352,@BrianODriscoll,#DavidHasselhoff #TheHoff #KnightRider #Baywatch #LASevens #RugbySevens #Rugby #BrianODriscoll,1.23460658097021E+018,
67,1.23029225720451E+018,https://twitter.com/DavidHasselhoff/status/1230292257204510720,DavidHasselhoff,,"Want an honest appraisal? Talk to my daughter @tayhoff and catch us tonight on CNBC Prime’s all-new original series ""Listing Impossible"" at 10 PM EST! #DavidHasselhoff #TheHoff #RealTay #AaronKirmanPartners #RealEstate #CNBC #ListingImpossible",2020-02-20 00:45:06+00:00,32,122,@tayhoff,#DavidHasselhoff #TheHoff #RealTay #AaronKirmanPartners #RealEstate #CNBC #ListingImpossible,1.23029225720451E+018,
67,1.22765421676153E+018,https://twitter.com/DavidHasselhoff/status/1227654216761528321,DavidHasselhoff,lectraheart,They were great ! Thanks to Joe and the brothers!,2020-02-12 18:02:28+00:00,34,137,,,1.22765421676153E+018,
67,1.22701285664377E+018,https://twitter.com/DavidHasselhoff/status/1227012856643772417,DavidHasselhoff,,Joe Jonas and I in Berlin! #DavidHasselhoff #TheHoff #KnightRider #MichaelKnight #KITT #JoeJonas #JonasBrothers,2020-02-10 23:33:56+00:00,124,730,,#DavidHasselhoff #TheHoff #KnightRider #MichaelKnight #KITT #JoeJonas #JonasBrothers,1.22701285664377E+018,
67,1.22700220909692E+018,https://twitter.com/DavidHasselhoff/status/1227002209096916993,DavidHasselhoff,,The Jonas Brothers! #jonasbrothers #concert,2020-02-10 22:51:37+00:00,109,367,,#jonasbrothers #concert,1.22700220909692E+018,
67,1.2269708003198E+018,https://twitter.com/DavidHasselhoff/status/1226970800319795202,DavidHasselhoff,,Jonas bro’s Cup Of Joe on Quibi tv #TheHoff #DavidHasselhoff #KnightRider #MichaelKnight #KITT #JonasBrothers,2020-02-10 20:46:49+00:00,133,598,,#TheHoff #DavidHasselhoff #KnightRider #MichaelKnight #KITT #JonasBrothers,1.2269708003198E+018,
